sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),48.0,1.0,2022,Jan,31,18:00
AFAM VI (GAS/STEAM),216.0,4.0,2022,Jan,31,18:00
AZURA-EDO IPP (GAS),278.0,2.0,2022,Jan,31,18:00
EGBIN (STEAM),544.0,3.0,2022,Jan,31,18:00
JEBBA (HYDRO),397.0,5.0,2022,Jan,31,18:00
KAINJI (HYDRO),397.0,4.0,2022,Jan,31,18:00
ODUKPANI NIPP (GAS),319.1,3.0,2022,Jan,31,18:00
OLORUNSOGO (GAS),75.9,3.0,2022,Jan,31,18:00
OMOKU (GAS),53.0,3.0,2022,Jan,31,18:00
OMOTOSHO (GAS),63.7,2.0,2022,Jan,31,18:00
OMOTOSHO NIPP (GAS),108.4,1.0,2022,Jan,31,18:00
PARAS ENERGY (GAS),40.3,6.0,2022,Jan,31,18:00
RIVERS IPP (GAS),146.0,1.0,2022,Jan,31,18:00
SAPELE NIPP (GAS),92.4,1.0,2022,Jan,31,18:00
SHIRORO (HYDRO),203.0,2.0,2022,Jan,31,18:00
TRANS-AMADI (GAS),84.0,4.0,2022,Jan,31,18:00
