sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2021,Jul,12,07:00
ALAOJI NIPP (GAS),82.3,1.0,2021,Jul,12,07:00
AZURA-EDO IPP (GAS),378.0,3.0,2021,Jul,12,07:00
DELTA (GAS),299.0,9.0,2021,Jul,12,07:00
EGBIN (STEAM),614.0,5.0,2021,Jul,12,07:00
GEREGU (GAS),380.0,3.0,2021,Jul,12,07:00
JEBBA (HYDRO),240.0,3.0,2021,Jul,12,07:00
KAINJI (HYDRO),172.0,3.0,2021,Jul,12,07:00
ODUKPANI NIPP (GAS),172.2,2.0,2021,Jul,12,07:00
OLORUNSOGO (GAS),160.0,7.0,2021,Jul,12,07:00
OMOKU (GAS),42.1,2.0,2021,Jul,12,07:00
OMOTOSHO (GAS),138.5,4.0,2021,Jul,12,07:00
PARAS ENERGY (GAS),50.0,8.0,2021,Jul,12,07:00
SAPELE (STEAM),45.0,1.0,2021,Jul,12,07:00
SAPELE NIPP (GAS),83.8,1.0,2021,Jul,12,07:00
SHIRORO (HYDRO),246.0,2.0,2021,Jul,12,07:00
