sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Jun,28,22:00
ALAOJI NIPP (GAS),78.7,1.0,2021,Jun,28,22:00
AZURA-EDO IPP (GAS),408.0,3.0,2021,Jun,28,22:00
DELTA (GAS),457.0,9.0,2021,Jun,28,22:00
JEBBA (HYDRO),325.0,4.0,2021,Jun,28,22:00
KAINJI (HYDRO),200.0,3.0,2021,Jun,28,22:00
ODUKPANI NIPP (GAS),206.6,2.0,2021,Jun,28,22:00
OLORUNSOGO (GAS),137.6,4.0,2021,Jun,28,22:00
OMOKU (GAS),37.4,2.0,2021,Jun,28,22:00
OMOTOSHO (GAS),69.7,2.0,2021,Jun,28,22:00
PARAS ENERGY (GAS),53.2,8.0,2021,Jun,28,22:00
SAPELE (STEAM),53.0,1.0,2021,Jun,28,22:00
SHIRORO (HYDRO),250.0,2.0,2021,Jun,28,22:00
TRANS-AMADI (GAS),69.8,4.0,2021,Jun,28,22:00
