sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Dec,1,19:30
AZURA-EDO IPP (GAS),406.0,3.0,2020,Dec,1,19:30
GEREGU NIPP (GAS),130.0,1.0,2020,Dec,1,19:30
IBOM POWER (GAS),102.5,1.0,2020,Dec,1,19:30
JEBBA (HYDRO),365.0,4.0,2020,Dec,1,19:30
ODUKPANI NIPP (GAS),406.0,4.0,2020,Dec,1,19:30
OLORUNSOGO (GAS),121.0,1.0,2020,Dec,1,19:30
OMOTOSHO (GAS),122.7,4.0,2020,Dec,1,19:30
OMOTOSHO NIPP (GAS),106.1,1.0,2020,Dec,1,19:30
RIVERS IPP (GAS),150.0,1.0,2020,Dec,1,19:30
SAPELE (STEAM),57.0,1.0,2020,Dec,1,19:30
SHIRORO (HYDRO),421.0,3.0,2020,Dec,1,19:30
TRANS-AMADI (GAS),71.6,4.0,2020,Dec,1,19:30
