unit,num,sector,year,month,day,hour
1,62.00,AFAM IV &amp; V (GAS),2018,Jan,2,10:00
4,567.00,EGBIN (STEAM),2018,Jan,2,10:00
1,105.00,GEREGU NIPP (GAS),2018,Jan,2,10:00
1,96.60,IHOVBOR NIPP (GAS),2018,Jan,2,10:00
3,274.00,JEBBA (HYDRO),2018,Jan,2,10:00
1,112.20,OLORUNSOGO NIPP (GAS),2018,Jan,2,10:00
4,121.10,OMOTOSHO (GAS),2018,Jan,2,10:00
1,101.90,OMOTOSHO NIPP (GAS),2018,Jan,2,10:00
9,66.20,PARAS ENERGY (GAS),2018,Jan,2,10:00
