sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),110.0,2.0,2020,Dec,29,19:15
AFAM VI (GAS/STEAM),293.0,4.0,2020,Dec,29,19:15
AZURA-EDO IPP (GAS),435.0,3.0,2020,Dec,29,19:15
GEREGU (GAS),360.0,3.0,2020,Dec,29,19:15
GEREGU NIPP (GAS),137.0,1.0,2020,Dec,29,19:15
IBOM POWER (GAS),100.3,1.0,2020,Dec,29,19:15
JEBBA (HYDRO),371.0,4.0,2020,Dec,29,19:15
ODUKPANI NIPP (GAS),418.2,4.0,2020,Dec,29,19:15
OLORUNSOGO (GAS),186.2,1.0,2020,Dec,29,19:15
OMOKU (GAS),40.7,4.0,2020,Dec,29,19:15
OMOTOSHO (GAS),122.6,4.0,2020,Dec,29,19:15
OMOTOSHO NIPP (GAS),108.0,1.0,2020,Dec,29,19:15
PARAS ENERGY (GAS),53.7,1.0,2020,Dec,29,19:15
SAPELE (STEAM),58.0,1.0,2020,Dec,29,19:15
SAPELE NIPP (GAS),104.8,1.0,2020,Dec,29,19:15
SHIRORO (HYDRO),421.0,3.0,2020,Dec,29,19:15
TRANS-AMADI (GAS),90.3,4.0,2020,Dec,29,19:15
