sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),103.0,2.0,2022,Apr,21,19:30
AFAM VI (GAS/STEAM),123.0,4.0,2022,Apr,21,19:30
ALAOJI NIPP (GAS),112.4,1.0,2022,Apr,21,19:30
AZURA-EDO IPP (GAS),394.0,3.0,2022,Apr,21,19:30
EGBIN (STEAM),423.0,3.0,2022,Apr,21,19:30
GEREGU (GAS),378.0,3.0,2022,Apr,21,19:30
GEREGU NIPP (GAS),127.0,1.0,2022,Apr,21,19:30
IHOVBOR NIPP (GAS),104.5,1.0,2022,Apr,21,19:30
JEBBA (HYDRO),250.0,3.0,2022,Apr,21,19:30
OLORUNSOGO (GAS),193.3,1.0,2022,Apr,21,19:30
OLORUNSOGO NIPP (GAS),223.9,2.0,2022,Apr,21,19:30
OMOKU (GAS),45.4,3.0,2022,Apr,21,19:30
OMOTOSHO (GAS),126.8,4.0,2022,Apr,21,19:30
OMOTOSHO NIPP (GAS),105.8,1.0,2022,Apr,21,19:30
PARAS ENERGY (GAS),65.1,1.0,2022,Apr,21,19:30
RIVERS IPP (GAS),143.0,1.0,2022,Apr,21,19:30
SAPELE (STEAM),45.0,1.0,2022,Apr,21,19:30
SAPELE NIPP (GAS),89.6,1.0,2022,Apr,21,19:30
SHIRORO (HYDRO),261.0,2.0,2022,Apr,21,19:30
TRANS-AMADI (GAS),86.2,4.0,2022,Apr,21,19:30
