sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),279.0,3.0,2019,Aug,14,12:00
DELTA (GAS),454.0,10.0,2019,Aug,14,12:00
EGBIN (STEAM),376.0,4.0,2019,Aug,14,12:00
GEREGU (GAS),208.0,2.0,2019,Aug,14,12:00
GEREGU NIPP (GAS),80.0,1.0,2019,Aug,14,12:00
IHOVBOR NIPP (GAS),99.5,1.0,2019,Aug,14,12:00
JEBBA (HYDRO),308.0,4.0,2019,Aug,14,12:00
KAINJI (HYDRO),314.0,4.0,2019,Aug,14,12:00
ODUKPANI NIPP (GAS),213.5,2.0,2019,Aug,14,12:00
OMOKU (GAS),55.2,3.0,2019,Aug,14,12:00
OMOTOSHO (GAS),126.4,4.0,2019,Aug,14,12:00
OMOTOSHO NIPP (GAS),101.0,1.0,2019,Aug,14,12:00
PARAS ENERGY (GAS),58.5,8.0,2019,Aug,14,12:00
SAPELE (STEAM),45.0,1.0,2019,Aug,14,12:00
SAPELE NIPP (GAS),75.5,1.0,2019,Aug,14,12:00
