sector,num,unit,year,month,day,hour
ALAOJI NIPP (GAS),99.5,1.0,2021,Jul,30,21:30
AZURA-EDO IPP (GAS),402.0,3.0,2021,Jul,30,21:30
GEREGU (GAS),398.0,3.0,2021,Jul,30,21:30
GEREGU NIPP (GAS),258.0,2.0,2021,Jul,30,21:30
IBOM POWER (GAS),20.9,1.0,2021,Jul,30,21:30
JEBBA (HYDRO),254.0,3.0,2021,Jul,30,21:30
ODUKPANI NIPP (GAS),206.7,2.0,2021,Jul,30,21:30
OLORUNSOGO (GAS),121.6,1.0,2021,Jul,30,21:30
OMOKU (GAS),39.5,2.0,2021,Jul,30,21:30
OMOTOSHO (GAS),135.6,4.0,2021,Jul,30,21:30
OMOTOSHO NIPP (GAS),105.2,1.0,2021,Jul,30,21:30
PARAS ENERGY (GAS),52.9,1.0,2021,Jul,30,21:30
RIVERS IPP (GAS),130.0,1.0,2021,Jul,30,21:30
SAPELE (STEAM),52.0,1.0,2021,Jul,30,21:30
SAPELE NIPP (GAS),107.5,1.0,2021,Jul,30,21:30
TRANS-AMADI (GAS),76.2,4.0,2021,Jul,30,21:30
