unit,num,sector,year,month,day,hour
4,546.00,EGBIN (STEAM),2018,Jan,1,05:00
1,93.00,GEREGU NIPP (GAS),2018,Jan,1,05:00
1,81.50,OLORUNSOGO NIPP (GAS),2018,Jan,1,05:00
4,140.40,OMOTOSHO (GAS),2018,Jan,1,05:00
1,86.10,OMOTOSHO NIPP (GAS),2018,Jan,1,05:00
9,68.60,PARAS ENERGY (GAS),2018,Jan,1,05:00
