sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),221.0,4.0,2019,Sep,9,02:00
DELTA (GAS),301.0,9.0,2019,Sep,9,02:00
EGBIN (STEAM),310.0,3.0,2019,Sep,9,02:00
GEREGU (GAS),160.0,2.0,2019,Sep,9,02:00
JEBBA (HYDRO),243.0,3.0,2019,Sep,9,02:00
KAINJI (HYDRO),269.0,4.0,2019,Sep,9,02:00
ODUKPANI NIPP (GAS),173.0,2.0,2019,Sep,9,02:00
OMOKU (GAS),30.2,2.0,2019,Sep,9,02:00
OMOTOSHO (GAS),76.3,3.0,2019,Sep,9,02:00
OMOTOSHO NIPP (GAS),71.1,1.0,2019,Sep,9,02:00
PARAS ENERGY (GAS),63.3,8.0,2019,Sep,9,02:00
RIVERS IPP (GAS),70.0,1.0,2019,Sep,9,02:00
SAPELE NIPP (GAS),73.2,1.0,2019,Sep,9,02:00
SHIRORO (HYDRO),230.0,4.0,2019,Sep,9,02:00
