sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2020,Oct,18,15:00
AFAM VI (GAS/STEAM),254.0,4.0,2020,Oct,18,15:00
ALAOJI NIPP (GAS),82.1,1.0,2020,Oct,18,15:00
AZURA-EDO IPP (GAS),388.0,3.0,2020,Oct,18,15:00
DELTA (GAS),304.0,9.0,2020,Oct,18,15:00
EGBIN (STEAM),554.0,4.0,2020,Oct,18,15:00
GEREGU (GAS),260.0,2.0,2020,Oct,18,15:00
GEREGU NIPP (GAS),80.0,1.0,2020,Oct,18,15:00
JEBBA (HYDRO),323.0,4.0,2020,Oct,18,15:00
KAINJI (HYDRO),367.0,4.0,2020,Oct,18,15:00
ODUKPANI NIPP (GAS),196.4,2.0,2020,Oct,18,15:00
OLORUNSOGO (GAS),155.4,5.0,2020,Oct,18,15:00
OMOKU (GAS),39.4,3.0,2020,Oct,18,15:00
OMOTOSHO (GAS),151.8,5.0,2020,Oct,18,15:00
OMOTOSHO NIPP (GAS),102.6,1.0,2020,Oct,18,15:00
PARAS ENERGY (GAS),51.6,8.0,2020,Oct,18,15:00
RIVERS IPP (GAS),126.0,1.0,2020,Oct,18,15:00
SAPELE (STEAM),42.7,2.0,2020,Oct,18,15:00
SHIRORO (HYDRO),280.0,4.0,2020,Oct,18,15:00
TRANS-AMADI (GAS),71.1,4.0,2020,Oct,18,15:00
