sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2019,Aug,4,05:00
AFAM VI (GAS/STEAM),220.0,4.0,2019,Aug,4,05:00
AZURA-EDO IPP (GAS),75.0,1.0,2019,Aug,4,05:00
DELTA (GAS),366.0,9.0,2019,Aug,4,05:00
EGBIN (STEAM),319.0,3.0,2019,Aug,4,05:00
GEREGU NIPP (GAS),80.0,1.0,2019,Aug,4,05:00
IBOM POWER (GAS),66.7,1.0,2019,Aug,4,05:00
IHOVBOR NIPP (GAS),75.2,1.0,2019,Aug,4,05:00
JEBBA (HYDRO),154.0,2.0,2019,Aug,4,05:00
KAINJI (HYDRO),189.0,4.0,2019,Aug,4,05:00
ODUKPANI NIPP (GAS),159.3,2.0,2019,Aug,4,05:00
OMOTOSHO (GAS),123.2,4.0,2019,Aug,4,05:00
OMOTOSHO NIPP (GAS),88.0,1.0,2019,Aug,4,05:00
PARAS ENERGY (GAS),62.5,8.0,2019,Aug,4,05:00
RIVERS IPP (GAS),110.0,1.0,2019,Aug,4,05:00
SAPELE (STEAM),30.0,1.0,2019,Aug,4,05:00
SAPELE NIPP (GAS),72.1,1.0,2019,Aug,4,05:00
SHIRORO (HYDRO),240.0,4.0,2019,Aug,4,05:00
