sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),53.0,1.0,2019,Mar,11,11:00
AFAM VI (GAS/STEAM),272.0,4.0,2019,Mar,11,11:00
AZURA-EDO IPP (GAS),438.0,3.0,2019,Mar,11,11:00
EGBIN (STEAM),504.0,4.0,2019,Mar,11,11:00
GEREGU NIPP (GAS),141.0,1.0,2019,Mar,11,11:00
IBOM POWER (GAS),83.1,1.0,2019,Mar,11,11:00
IHOVBOR NIPP (GAS),100.9,1.0,2019,Mar,11,11:00
JEBBA (HYDRO),193.0,2.0,2019,Mar,11,11:00
KAINJI (HYDRO),405.0,4.0,2019,Mar,11,11:00
ODUKPANI NIPP (GAS),204.9,2.0,2019,Mar,11,11:00
OLORUNSOGO (GAS),198.2,6.0,2019,Mar,11,11:00
OMOKU (GAS),56.3,3.0,2019,Mar,11,11:00
OMOTOSHO NIPP (GAS),109.8,1.0,2019,Mar,11,11:00
SAPELE NIPP (GAS),98.2,1.0,2019,Mar,11,11:00
SHIRORO (HYDRO),428.0,4.0,2019,Mar,11,11:00
TRANS-AMADI (GAS),40.4,2.0,2019,Mar,11,11:00
