sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),421.0,3.0,2020,Sep,16,18:00
DELTA (GAS),353.0,9.0,2020,Sep,16,18:00
EGBIN (STEAM),551.0,4.0,2020,Sep,16,18:00
GEREGU (GAS),216.0,2.0,2020,Sep,16,18:00
GEREGU NIPP (GAS),142.0,1.0,2020,Sep,16,18:00
IBOM POWER (GAS),65.7,1.0,2020,Sep,16,18:00
IHOVBOR NIPP (GAS),112.7,1.0,2020,Sep,16,18:00
JEBBA (HYDRO),296.0,4.0,2020,Sep,16,18:00
KAINJI (HYDRO),249.0,3.0,2020,Sep,16,18:00
ODUKPANI NIPP (GAS),105.3,1.0,2020,Sep,16,18:00
OLORUNSOGO (GAS),162.1,5.0,2020,Sep,16,18:00
OMOTOSHO (GAS),153.4,5.0,2020,Sep,16,18:00
OMOTOSHO NIPP (GAS),79.7,1.0,2020,Sep,16,18:00
SAPELE NIPP (GAS),96.7,1.0,2020,Sep,16,18:00
SHIRORO (HYDRO),416.0,4.0,2020,Sep,16,18:00
