sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,1.0,2021,Aug,30,19:45
AFAM VI (GAS/STEAM),412.0,4.0,2021,Aug,30,19:45
AZURA-EDO IPP (GAS),393.0,3.0,2021,Aug,30,19:45
EGBIN (STEAM),577.0,4.0,2021,Aug,30,19:45
GEREGU (GAS),264.0,2.0,2021,Aug,30,19:45
JEBBA (HYDRO),447.0,5.0,2021,Aug,30,19:45
ODUKPANI NIPP (GAS),304.3,3.0,2021,Aug,30,19:45
OLORUNSOGO (GAS),147.5,1.0,2021,Aug,30,19:45
OLORUNSOGO NIPP (GAS),109.5,1.0,2021,Aug,30,19:45
OMOKU (GAS),61.8,3.0,2021,Aug,30,19:45
OMOTOSHO (GAS),98.3,3.0,2021,Aug,30,19:45
RIVERS IPP (GAS),80.0,1.0,2021,Aug,30,19:45
SHIRORO (HYDRO),445.0,3.0,2021,Aug,30,19:45
TRANS-AMADI (GAS),80.2,4.0,2021,Aug,30,19:45
