sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2022,Jan,7,11:00
AFAM VI (GAS/STEAM),286.0,4.0,2022,Jan,7,11:00
ALAOJI NIPP (GAS),210.0,2.0,2022,Jan,7,11:00
EGBIN (STEAM),501.0,3.0,2022,Jan,7,11:00
GEREGU (GAS),306.0,3.0,2022,Jan,7,11:00
GEREGU NIPP (GAS),115.0,1.0,2022,Jan,7,11:00
IBOM POWER (GAS),30.1,1.0,2022,Jan,7,11:00
JEBBA (HYDRO),450.0,5.0,2022,Jan,7,11:00
KAINJI (HYDRO),402.0,4.0,2022,Jan,7,11:00
ODUKPANI NIPP (GAS),447.6,4.0,2022,Jan,7,11:00
OLORUNSOGO (GAS),80.9,3.0,2022,Jan,7,11:00
OMOKU (GAS),54.5,3.0,2022,Jan,7,11:00
OMOTOSHO (GAS),63.6,2.0,2022,Jan,7,11:00
PARAS ENERGY (GAS),36.1,6.0,2022,Jan,7,11:00
RIVERS IPP (GAS),150.0,1.0,2022,Jan,7,11:00
SAPELE (STEAM),53.0,1.0,2022,Jan,7,11:00
SAPELE NIPP (GAS),101.7,1.0,2022,Jan,7,11:00
SHIRORO (HYDRO),296.0,2.0,2022,Jan,7,11:00
TRANS-AMADI (GAS),89.2,4.0,2022,Jan,7,11:00
