unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,13:00
4,554.00,EGBIN (STEAM),2018,Feb,2,13:00
1,103.00,GEREGU NIPP (GAS),2018,Feb,2,13:00
1,96.30,IHOVBOR NIPP (GAS),2018,Feb,2,13:00
4,129.20,OLORUNSOGO (GAS),2018,Feb,2,13:00
8,68.60,PARAS ENERGY (GAS),2018,Feb,2,13:00
4,203.00,SHIRORO (HYDRO),2018,Feb,2,13:00
