sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2021,Dec,11,19:45
AFAM VI (GAS/STEAM),276.0,4.0,2021,Dec,11,19:45
ALAOJI NIPP (GAS),108.5,1.0,2021,Dec,11,19:45
AZURA-EDO IPP (GAS),436.0,3.0,2021,Dec,11,19:45
GEREGU (GAS),381.0,3.0,2021,Dec,11,19:45
GEREGU NIPP (GAS),122.0,1.0,2021,Dec,11,19:45
IBOM POWER (GAS),29.9,1.0,2021,Dec,11,19:45
IHOVBOR NIPP (GAS),90.7,1.0,2021,Dec,11,19:45
ODUKPANI NIPP (GAS),198.6,2.0,2021,Dec,11,19:45
OLORUNSOGO (GAS),58.5,1.0,2021,Dec,11,19:45
OMOKU (GAS),51.6,3.0,2021,Dec,11,19:45
OMOTOSHO (GAS),83.1,3.0,2021,Dec,11,19:45
OMOTOSHO NIPP (GAS),85.1,1.0,2021,Dec,11,19:45
PARAS ENERGY (GAS),37.74,1.0,2021,Dec,11,19:45
RIVERS IPP (GAS),140.0,1.0,2021,Dec,11,19:45
SAPELE (STEAM),52.0,1.0,2021,Dec,11,19:45
SHIRORO (HYDRO),270.0,2.0,2021,Dec,11,19:45
TRANS-AMADI (GAS),41.5,2.0,2021,Dec,11,19:45
