"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Denmark (DK)","01.01.2016 10:00 - 01.01.2016 11:00 (UTC)","72","n/e","n/e","519","709","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","66","190","89","145"
"Denmark (DK)","01.01.2016 11:00 - 01.01.2016 12:00 (UTC)","73","n/e","n/e","552","729","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","80","192","90","84"
"Denmark (DK)","01.01.2016 12:00 - 01.01.2016 13:00 (UTC)","71","n/e","n/e","574","793","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","65","190","76","48"
"Denmark (DK)","01.01.2016 13:00 - 01.01.2016 14:00 (UTC)","72","n/e","n/e","535","888","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","34","189","81","46"
"Denmark (DK)","01.01.2016 14:00 - 01.01.2016 15:00 (UTC)","72","n/e","n/e","521","1024","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7","189","48","40"
"Denmark (DK)","01.01.2016 15:00 - 01.01.2016 16:00 (UTC)","72","n/e","n/e","525","1157","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","191","42","25"
"Denmark (DK)","01.01.2016 16:00 - 01.01.2016 17:00 (UTC)","70","n/e","n/e","657","1354","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","188","75","39"
"Denmark (DK)","01.01.2016 17:00 - 01.01.2016 18:00 (UTC)","71","n/e","n/e","568","1407","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","187","101","61"
"Denmark (DK)","01.01.2016 18:00 - 01.01.2016 19:00 (UTC)","70","n/e","n/e","529","1260","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","186","127","83"
"Denmark (DK)","01.01.2016 19:00 - 01.01.2016 20:00 (UTC)","74","n/e","n/e","524","1119","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","189","173","133"
"Denmark (DK)","01.01.2016 20:00 - 01.01.2016 21:00 (UTC)","74","n/e","n/e","495","1022","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","186","218","248"
"Denmark (DK)","01.01.2016 21:00 - 01.01.2016 22:00 (UTC)","74","n/e","n/e","493","798","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","188","488","407"
"Denmark (DK)","01.01.2016 22:00 - 01.01.2016 23:00 (UTC)","74","n/e","n/e","495","689","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","187","637","505"
"Denmark (DK)","01.01.2016 23:00 - 02.01.2016 00:00 (UTC)","54","n/e","n/e","500","619","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","171","738","551"
"Denmark (DK)","02.01.2016 00:00 - 02.01.2016 01:00 (UTC)","74","n/e","n/e","512","756","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","170","738","754"
"Denmark (DK)","02.01.2016 01:00 - 02.01.2016 02:00 (UTC)","74","n/e","n/e","518","789","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","176","833","1096"
"Denmark (DK)","02.01.2016 02:00 - 02.01.2016 03:00 (UTC)","74","n/e","n/e","520","705","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","163","906","1477"
"Denmark (DK)","02.01.2016 03:00 - 02.01.2016 04:00 (UTC)","71","n/e","n/e","524","713","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","162","968","1771"
"Denmark (DK)","02.01.2016 04:00 - 02.01.2016 05:00 (UTC)","70","n/e","n/e","525","711","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","152","960","1956"
"Denmark (DK)","02.01.2016 05:00 - 02.01.2016 06:00 (UTC)","47","n/e","n/e","527","711","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","166","1018","2243"
"Denmark (DK)","02.01.2016 06:00 - 02.01.2016 07:00 (UTC)","47","n/e","n/e","532","715","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","160","1024","2464"
"Denmark (DK)","02.01.2016 07:00 - 02.01.2016 08:00 (UTC)","66","n/e","n/e","539","750","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","176","1098","2736"
"Denmark (DK)","02.01.2016 08:00 - 02.01.2016 09:00 (UTC)","68","n/e","n/e","534","882","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","163","1021","2789"
"Denmark (DK)","02.01.2016 09:00 - 02.01.2016 10:00 (UTC)","57","n/e","n/e","546","1195","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8","153","1068","2818"
"Denmark (DK)","02.01.2016 10:00 - 02.01.2016 11:00 (UTC)","75","n/e","n/e","554","1254","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12","155","1095","2881"
"Denmark (DK)","02.01.2016 11:00 - 02.01.2016 12:00 (UTC)","75","n/e","n/e","555","1261","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","14","167","1134","2917"
"Denmark (DK)","02.01.2016 12:00 - 02.01.2016 13:00 (UTC)","75","n/e","n/e","569","1139","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","15","175","1136","2937"
"Denmark (DK)","02.01.2016 13:00 - 02.01.2016 14:00 (UTC)","74","n/e","n/e","585","1239","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11","177","1135","2907"
"Denmark (DK)","02.01.2016 14:00 - 02.01.2016 15:00 (UTC)","74","n/e","n/e","592","1239","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","167","1133","2915"
"Denmark (DK)","02.01.2016 15:00 - 02.01.2016 16:00 (UTC)","70","n/e","n/e","611","1314","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","164","1128","2943"
"Denmark (DK)","02.01.2016 16:00 - 02.01.2016 17:00 (UTC)","48","n/e","n/e","596","1289","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","166","1101","2959"
"Denmark (DK)","02.01.2016 17:00 - 02.01.2016 18:00 (UTC)","68","n/e","n/e","617","1296","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","177","1097","2933"
"Denmark (DK)","02.01.2016 18:00 - 02.01.2016 19:00 (UTC)","75","n/e","n/e","634","1283","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","178","1093","2908"
"Denmark (DK)","02.01.2016 19:00 - 02.01.2016 20:00 (UTC)","73","n/e","n/e","600","1163","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","177","1093","2853"
"Denmark (DK)","02.01.2016 20:00 - 02.01.2016 21:00 (UTC)","69","n/e","n/e","595","1016","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","176","1095","2842"
"Denmark (DK)","02.01.2016 21:00 - 02.01.2016 22:00 (UTC)","46","n/e","n/e","548","1025","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","164","1006","2826"
"Denmark (DK)","02.01.2016 22:00 - 02.01.2016 23:00 (UTC)","47","n/e","n/e","564","1028","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","171","1096","2846"
"Denmark (DK)","02.01.2016 23:00 - 03.01.2016 00:00 (UTC)","44","n/e","n/e","570","882","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","157","1102","2863"
"Denmark (DK)","03.01.2016 00:00 - 03.01.2016 01:00 (UTC)","44","n/e","n/e","559","735","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","159","734","2842"
"Denmark (DK)","03.01.2016 01:00 - 03.01.2016 02:00 (UTC)","44","n/e","n/e","568","771","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","146","1076","2853"
"Denmark (DK)","03.01.2016 02:00 - 03.01.2016 03:00 (UTC)","43","n/e","n/e","599","836","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","159","1078","2848"
"Denmark (DK)","03.01.2016 03:00 - 03.01.2016 04:00 (UTC)","45","n/e","n/e","613","816","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","160","1081","2834"
"Denmark (DK)","03.01.2016 04:00 - 03.01.2016 05:00 (UTC)","44","n/e","n/e","611","896","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","158","1079","2801"
"Denmark (DK)","03.01.2016 05:00 - 03.01.2016 06:00 (UTC)","46","n/e","n/e","591","817","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","140","1088","2795"
"Denmark (DK)","03.01.2016 06:00 - 03.01.2016 07:00 (UTC)","48","n/e","n/e","600","777","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","153","1088","2804"
"Denmark (DK)","03.01.2016 07:00 - 03.01.2016 08:00 (UTC)","47","n/e","n/e","629","855","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","131","1029","2792"
"Denmark (DK)","03.01.2016 08:00 - 03.01.2016 09:00 (UTC)","48","n/e","n/e","641","999","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","16","142","1056","2803"
"Denmark (DK)","03.01.2016 09:00 - 03.01.2016 10:00 (UTC)","48","n/e","n/e","694","1183","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","64","143","1002","2837"
"Denmark (DK)","03.01.2016 10:00 - 03.01.2016 11:00 (UTC)","49","n/e","n/e","702","1251","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","109","136","1011","2856"
"Denmark (DK)","03.01.2016 11:00 - 03.01.2016 12:00 (UTC)","59","n/e","n/e","735","1306","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","126","143","1093","2850"
"Denmark (DK)","03.01.2016 12:00 - 03.01.2016 13:00 (UTC)","42","n/e","n/e","725","1303","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","109","142","1093","2830"
"Denmark (DK)","03.01.2016 13:00 - 03.01.2016 14:00 (UTC)","43","n/e","n/e","704","1303","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","58","142","1097","2774"
"Denmark (DK)","03.01.2016 14:00 - 03.01.2016 15:00 (UTC)","42","n/e","n/e","687","1301","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10","125","986","2721"
"Denmark (DK)","03.01.2016 15:00 - 03.01.2016 16:00 (UTC)","42","n/e","n/e","683","1327","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","121","988","2705"
"Denmark (DK)","03.01.2016 16:00 - 03.01.2016 17:00 (UTC)","41","n/e","n/e","663","1296","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","116","985","2728"
"Denmark (DK)","03.01.2016 17:00 - 03.01.2016 18:00 (UTC)","41","n/e","n/e","657","1344","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","126","975","2758"
"Denmark (DK)","03.01.2016 18:00 - 03.01.2016 19:00 (UTC)","40","n/e","n/e","658","1381","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","119","971","2727"
"Denmark (DK)","03.01.2016 19:00 - 03.01.2016 20:00 (UTC)","41","n/e","n/e","654","1367","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","118","959","2535"
"Denmark (DK)","03.01.2016 20:00 - 03.01.2016 21:00 (UTC)","43","n/e","n/e","673","1432","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","120","987","2538"
"Denmark (DK)","03.01.2016 21:00 - 03.01.2016 22:00 (UTC)","46","n/e","n/e","670","1342","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","111","995","2537"
"Denmark (DK)","03.01.2016 22:00 - 03.01.2016 23:00 (UTC)","47","n/e","n/e","675","1174","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","100","1078","2495"
"Denmark (DK)","03.01.2016 23:00 - 04.01.2016 00:00 (UTC)","46","n/e","n/e","617","1280","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","123","1089","2468"
"Denmark (DK)","04.01.2016 00:00 - 04.01.2016 01:00 (UTC)","46","n/e","n/e","648","1258","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","131","1091","2454"
"Denmark (DK)","04.01.2016 01:00 - 04.01.2016 02:00 (UTC)","46","n/e","n/e","625","1245","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","128","1096","2458"
"Denmark (DK)","04.01.2016 02:00 - 04.01.2016 03:00 (UTC)","45","n/e","n/e","614","1214","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","114","1095","2468"
"Denmark (DK)","04.01.2016 03:00 - 04.01.2016 04:00 (UTC)","44","n/e","n/e","616","1231","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","110","1089","2484"
"Denmark (DK)","04.01.2016 04:00 - 04.01.2016 05:00 (UTC)","42","n/e","n/e","636","1337","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","101","1087","2422"
"Denmark (DK)","04.01.2016 05:00 - 04.01.2016 06:00 (UTC)","63","n/e","n/e","690","1500","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","125","1086","2412"
"Denmark (DK)","04.01.2016 06:00 - 04.01.2016 07:00 (UTC)","47","n/e","n/e","693","1430","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","107","999","2425"
"Denmark (DK)","04.01.2016 07:00 - 04.01.2016 08:00 (UTC)","51","n/e","n/e","711","1475","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","106","1086","2431"
"Denmark (DK)","04.01.2016 08:00 - 04.01.2016 09:00 (UTC)","47","n/e","n/e","692","1425","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","25","121","1084","2415"
"Denmark (DK)","04.01.2016 09:00 - 04.01.2016 10:00 (UTC)","54","n/e","n/e","750","1522","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","93","122","1082","2428"
"Denmark (DK)","04.01.2016 10:00 - 04.01.2016 11:00 (UTC)","71","n/e","n/e","794","1589","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","159","124","1065","2503"
"Denmark (DK)","04.01.2016 11:00 - 04.01.2016 12:00 (UTC)","75","n/e","n/e","805","1637","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","185","134","1071","2506"
"Denmark (DK)","04.01.2016 12:00 - 04.01.2016 13:00 (UTC)","57","n/e","n/e","818","1705","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","159","151","1070","2453"
"Denmark (DK)","04.01.2016 13:00 - 04.01.2016 14:00 (UTC)","63","n/e","n/e","725","1702","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","93","161","1082","2353"
"Denmark (DK)","04.01.2016 14:00 - 04.01.2016 15:00 (UTC)","48","n/e","n/e","752","1809","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","19","150","1083","2210"
"Denmark (DK)","04.01.2016 15:00 - 04.01.2016 16:00 (UTC)","66","n/e","n/e","741","1569","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","158","1083","2078"
"Denmark (DK)","04.01.2016 16:00 - 04.01.2016 17:00 (UTC)","73","n/e","n/e","737","1645","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","166","1078","2044"
"Denmark (DK)","04.01.2016 17:00 - 04.01.2016 18:00 (UTC)","71","n/e","n/e","635","1552","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","162","1075","2049"
"Denmark (DK)","04.01.2016 18:00 - 04.01.2016 19:00 (UTC)","70","n/e","n/e","693","1519","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","139","996","2080"
"Denmark (DK)","04.01.2016 19:00 - 04.01.2016 20:00 (UTC)","70","n/e","n/e","739","1427","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","140","1077","2051"
"Denmark (DK)","04.01.2016 20:00 - 04.01.2016 21:00 (UTC)","67","n/e","n/e","733","1343","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","163","1073","1971"
"Denmark (DK)","04.01.2016 21:00 - 04.01.2016 22:00 (UTC)","70","n/e","n/e","707","1359","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","160","1066","1872"
"Denmark (DK)","04.01.2016 22:00 - 04.01.2016 23:00 (UTC)","71","n/e","n/e","665","1406","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","166","1035","1822"
"Denmark (DK)","04.01.2016 23:00 - 05.01.2016 00:00 (UTC)","72","n/e","n/e","668","1424","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","165","1026","1771"
"Denmark (DK)","05.01.2016 00:00 - 05.01.2016 01:00 (UTC)","71","n/e","n/e","603","1339","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","165","1027","1777"
"Denmark (DK)","05.01.2016 01:00 - 05.01.2016 02:00 (UTC)","72","n/e","n/e","555","1395","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","152","1044","1808"
"Denmark (DK)","05.01.2016 02:00 - 05.01.2016 03:00 (UTC)","72","n/e","n/e","537","1385","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","150","1040","1796"
"Denmark (DK)","05.01.2016 03:00 - 05.01.2016 04:00 (UTC)","71","n/e","n/e","558","1363","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","140","1047","1813"
"Denmark (DK)","05.01.2016 04:00 - 05.01.2016 05:00 (UTC)","70","n/e","n/e","556","1367","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","137","970","1838"
"Denmark (DK)","05.01.2016 05:00 - 05.01.2016 06:00 (UTC)","71","n/e","n/e","622","1450","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","129","971","1867"
"Denmark (DK)","05.01.2016 06:00 - 05.01.2016 07:00 (UTC)","70","n/e","n/e","760","1507","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","127","1057","1817"
"Denmark (DK)","05.01.2016 07:00 - 05.01.2016 08:00 (UTC)","68","n/e","n/e","839","1717","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","125","1052","1709"
"Denmark (DK)","05.01.2016 08:00 - 05.01.2016 09:00 (UTC)","69","n/e","n/e","834","1722","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","18","142","1036","1644"
"Denmark (DK)","05.01.2016 09:00 - 05.01.2016 10:00 (UTC)","68","n/e","n/e","822","1715","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","64","137","1039","1716"
"Denmark (DK)","05.01.2016 10:00 - 05.01.2016 11:00 (UTC)","69","n/e","n/e","739","1742","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","113","133","967","1879"
"Denmark (DK)","05.01.2016 11:00 - 05.01.2016 12:00 (UTC)","65","n/e","n/e","807","1569","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","138","139","894","1986"
"Denmark (DK)","05.01.2016 12:00 - 05.01.2016 13:00 (UTC)","53","n/e","n/e","852","1373","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","134","147","1001","1947"
"Denmark (DK)","05.01.2016 13:00 - 05.01.2016 14:00 (UTC)","52","n/e","n/e","834","1364","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","81","140","1001","1719"
"Denmark (DK)","05.01.2016 14:00 - 05.01.2016 15:00 (UTC)","47","n/e","n/e","851","1229","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","19","132","1015","1473"
"Denmark (DK)","05.01.2016 15:00 - 05.01.2016 16:00 (UTC)","48","n/e","n/e","924","1339","58","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","144","960","1326"
"Denmark (DK)","05.01.2016 16:00 - 05.01.2016 17:00 (UTC)","48","n/e","n/e","961","1511","221","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","178","1018","1255"
"Denmark (DK)","05.01.2016 17:00 - 05.01.2016 18:00 (UTC)","46","n/e","n/e","887","1440","210","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","148","1034","1298"
"Denmark (DK)","05.01.2016 18:00 - 05.01.2016 19:00 (UTC)","45","n/e","n/e","825","1361","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","148","1053","1238"
"Denmark (DK)","05.01.2016 19:00 - 05.01.2016 20:00 (UTC)","46","n/e","n/e","761","1243","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","147","1050","1200"
"Denmark (DK)","05.01.2016 20:00 - 05.01.2016 21:00 (UTC)","44","n/e","n/e","798","1488","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","144","989","1166"
