unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2020,1,60436.788,2795.263,113369.583,71413.763,24432.062,26843.044,3892.663,6770.145,176601.634,133351.677,309953.311,0.1949867475363088,0.009018335667980652,0.36576341976872767,0.23040167814177667,0.0788249750298683,0.08660350784250859,0.012558868906549607,0.02184246710627976,0.5697685029730171,0.4302314970269829
Gwh,2020,2,54799.77,2306.527,115221.997,63381.879,25324.595,27048.789,4729.507,4675.099,172328.294,125159.869,297488.163,0.18420823688369745,0.007753340424506235,0.3873162408818263,0.21305680992759365,0.0851280761715551,0.09092391686186183,0.015898135079747692,0.015715243769211754,0.57927781819003,0.42072218180997006
Gwh,2020,3,50684.668,2450.069,113055.884,62970.581,23910.356,28993.767,5588.761,5318.559,166190.62099999998,126782.02399999999,292972.64499999996,0.17300136673169608,0.00836279100391779,0.38589228697443756,0.21493672557722926,0.08161293010820175,0.098964075639212,0.019076050598512365,0.018153773366793344,0.5672564447100513,0.4327435552899487
Gwh,2020,4,40472.358,2084.333,98668.143,59340.276,22536.956,29390.706,6920.245,5467.748,141224.834,123655.93099999998,264880.765,0.1527946281792111,0.00786894812841544,0.3725002191080201,0.22402636899663136,0.08508339969495331,0.11095824945990321,0.026125887245908547,0.020642299186956814,0.5331637954156467,0.46683620458435315
Gwh,2020,5,46451.313,2726.03,104798.319,64463.742,28148.4,28115.413,8415.518,6155.185,153975.662,135298.258,289273.92000000004,0.16057898686476815,0.009423697787895985,0.36228056438686207,0.22284671220965924,0.09730707835673537,0.09719304457173324,0.029091865592307798,0.02127805023003802,0.5322832490395263,0.46771675096047366
Gwh,2020,6,65683.737,2870.167,131769.73,67451.902,26531.682,29910.943,8451.841,6016.4800000000005,200323.634,138362.84800000003,338686.482,0.19393669511734452,0.008474406722852315,0.3890610845224109,0.19915734930335954,0.07833699722329042,0.08831454631248022,0.024954763325924535,0.017764157472337498,0.5914721863626077,0.40852781363739227
Gwh,2020,7,90218.938,3736.287,170246.15899999999,69636.785,24645.714,22711.657,9208.448,7400.214,264201.38399999996,133602.81800000003,397804.202,0.22679232030837118,0.009392276354084364,0.4279647076226711,0.175052914599429,0.06195438327722843,0.057092551777519936,0.023148191883604088,0.018602654177091876,0.6641493042851266,0.3358506957148734
Gwh,2020,8,91253.456,2906.833,160885.725,69271.076,21835.418999999998,23005.539,7958.082,7252.542,255046.01400000002,129322.658,384368.672,0.2374112737262833,0.007562616861761304,0.41857137878292017,0.18022040048050533,0.056808529390241246,0.05985279414239046,0.020704294027375884,0.018868712588522303,0.6635452693709648,0.3364547306290352
Gwh,2020,9,68136.175,2136.12,128319.509,65980.602,19009.346,22970.928,6674.52,6064.09,198591.804,120699.486,319291.29000000004,0.2133981637895603,0.006690191893427471,0.40188853570042576,0.2066470463381572,0.05953606188255245,0.07194348458424907,0.020904171861374606,0.018992343950253072,0.6219768913834135,0.3780231086165864
Gwh,2020,10,59652.539,1917.855,119841.146,59646.977,18845.202,28890.347,6244.2080000000005,6151.543,181411.54,119778.27700000002,301189.81700000004,0.19805629418075574,0.006367595754407593,0.3978924227707206,0.1980378274209715,0.06256918705853856,0.09592072961749566,0.020731803160529826,0.020424140036580316,0.602316312705884,0.3976836872941159
Gwh,2020,11,60630.691,1677.2,97122.783,61820.346,21595.184,33279.62,5168.831,6321.954,159430.674,128185.935,287616.609,0.2108038586881469,0.00583137394544555,0.33768141324550555,0.21494011147318687,0.0750832299813395,0.11570826912850503,0.01797125353077228,0.021980490007098303,0.554316645879098,0.445683354120902
Gwh,2020,12,78292.194,2150.426,114620.457,70140.098,23102.419,32414.936,4759.238,6225.021,195063.07700000002,136641.712,331704.789,0.2360297366704585,0.006482951320910836,0.3455495995265839,0.21145337759956187,0.06964752926735707,0.09772224301530963,0.014347812144490928,0.018766750455327313,0.5880622875179533,0.4119377124820468
