date,mw,region
2011-02-13 0:00,23673,ОЭС СИБИРИ
2011-02-13 1:00,24144,ОЭС СИБИРИ
2011-02-13 2:00,23859,ОЭС СИБИРИ
2011-02-13 3:00,24454,ОЭС СИБИРИ
2011-02-13 4:00,24551,ОЭС СИБИРИ
2011-02-13 5:00,25180,ОЭС СИБИРИ
2011-02-13 6:00,25215,ОЭС СИБИРИ
2011-02-13 7:00,25312,ОЭС СИБИРИ
2011-02-13 8:00,25659,ОЭС СИБИРИ
2011-02-13 9:00,25910,ОЭС СИБИРИ
2011-02-13 10:00,25055,ОЭС СИБИРИ
2011-02-13 11:00,24946,ОЭС СИБИРИ
2011-02-13 12:00,24714,ОЭС СИБИРИ
2011-02-13 13:00,25759,ОЭС СИБИРИ
2011-02-13 14:00,25987,ОЭС СИБИРИ
2011-02-13 15:00,26338,ОЭС СИБИРИ
2011-02-13 16:00,26533,ОЭС СИБИРИ
2011-02-13 17:00,26444,ОЭС СИБИРИ
2011-02-13 18:00,26164,ОЭС СИБИРИ
2011-02-13 19:00,25819,ОЭС СИБИРИ
2011-02-13 20:00,25221,ОЭС СИБИРИ
2011-02-13 21:00,25271,ОЭС СИБИРИ
2011-02-13 22:00,24323,ОЭС СИБИРИ
2011-02-13 23:00,23533,ОЭС СИБИРИ
