date,mw,region
2015-08-27 0:00,9748,ОЭС СЕВ.ЗАПАДА
2015-08-27 1:00,9474,ОЭС СЕВ.ЗАПАДА
2015-08-27 2:00,8952,ОЭС СЕВ.ЗАПАДА
2015-08-27 3:00,8818,ОЭС СЕВ.ЗАПАДА
2015-08-27 4:00,8810,ОЭС СЕВ.ЗАПАДА
2015-08-27 5:00,8813,ОЭС СЕВ.ЗАПАДА
2015-08-27 6:00,8844,ОЭС СЕВ.ЗАПАДА
2015-08-27 7:00,8965,ОЭС СЕВ.ЗАПАДА
2015-08-27 8:00,9362,ОЭС СЕВ.ЗАПАДА
2015-08-27 9:00,9951,ОЭС СЕВ.ЗАПАДА
2015-08-27 10:00,10135,ОЭС СЕВ.ЗАПАДА
2015-08-27 11:00,9864,ОЭС СЕВ.ЗАПАДА
2015-08-27 12:00,9828,ОЭС СЕВ.ЗАПАДА
2015-08-27 13:00,9786,ОЭС СЕВ.ЗАПАДА
2015-08-27 14:00,9924,ОЭС СЕВ.ЗАПАДА
2015-08-27 15:00,9935,ОЭС СЕВ.ЗАПАДА
2015-08-27 16:00,9966,ОЭС СЕВ.ЗАПАДА
2015-08-27 17:00,10037,ОЭС СЕВ.ЗАПАДА
2015-08-27 18:00,9987,ОЭС СЕВ.ЗАПАДА
2015-08-27 19:00,10066,ОЭС СЕВ.ЗАПАДА
2015-08-27 20:00,10010,ОЭС СЕВ.ЗАПАДА
2015-08-27 21:00,10135,ОЭС СЕВ.ЗАПАДА
2015-08-27 22:00,10100,ОЭС СЕВ.ЗАПАДА
2015-08-27 23:00,9988,ОЭС СЕВ.ЗАПАДА
