date,mw,region
2018-01-15 0:00,14536,ОЭС СЕВ.ЗАПАДА
2018-01-15 1:00,14366,ОЭС СЕВ.ЗАПАДА
2018-01-15 2:00,14284,ОЭС СЕВ.ЗАПАДА
2018-01-15 3:00,14287,ОЭС СЕВ.ЗАПАДА
2018-01-15 4:00,14354,ОЭС СЕВ.ЗАПАДА
2018-01-15 5:00,14310,ОЭС СЕВ.ЗАПАДА
2018-01-15 6:00,14570,ОЭС СЕВ.ЗАПАДА
2018-01-15 7:00,14649,ОЭС СЕВ.ЗАПАДА
2018-01-15 8:00,14966,ОЭС СЕВ.ЗАПАДА
2018-01-15 9:00,15451,ОЭС СЕВ.ЗАПАДА
2018-01-15 10:00,15667,ОЭС СЕВ.ЗАПАДА
2018-01-15 11:00,15665,ОЭС СЕВ.ЗАПАДА
2018-01-15 12:00,15651,ОЭС СЕВ.ЗАПАДА
2018-01-15 13:00,14650,ОЭС СЕВ.ЗАПАДА
2018-01-15 14:00,14665,ОЭС СЕВ.ЗАПАДА
2018-01-15 15:00,14782,ОЭС СЕВ.ЗАПАДА
2018-01-15 16:00,14796,ОЭС СЕВ.ЗАПАДА
2018-01-15 17:00,14849,ОЭС СЕВ.ЗАПАДА
2018-01-15 18:00,14845,ОЭС СЕВ.ЗАПАДА
2018-01-15 19:00,14742,ОЭС СЕВ.ЗАПАДА
2018-01-15 20:00,14733,ОЭС СЕВ.ЗАПАДА
2018-01-15 21:00,14701,ОЭС СЕВ.ЗАПАДА
2018-01-15 22:00,14626,ОЭС СЕВ.ЗАПАДА
2018-01-15 23:00,14425,ОЭС СЕВ.ЗАПАДА
