date,mw,region
2001-12-07 0:00,11304,ОЭС СЕВ.ЗАПАДА
2001-12-07 1:00,10800,ОЭС СЕВ.ЗАПАДА
2001-12-07 2:00,10788,ОЭС СЕВ.ЗАПАДА
2001-12-07 3:00,10814,ОЭС СЕВ.ЗАПАДА
2001-12-07 4:00,10773,ОЭС СЕВ.ЗАПАДА
2001-12-07 5:00,10790,ОЭС СЕВ.ЗАПАДА
2001-12-07 6:00,10873,ОЭС СЕВ.ЗАПАДА
2001-12-07 7:00,11142,ОЭС СЕВ.ЗАПАДА
2001-12-07 8:00,11441,ОЭС СЕВ.ЗАПАДА
2001-12-07 9:00,11806,ОЭС СЕВ.ЗАПАДА
2001-12-07 10:00,12113,ОЭС СЕВ.ЗАПАДА
2001-12-07 11:00,12260,ОЭС СЕВ.ЗАПАДА
2001-12-07 12:00,11786,ОЭС СЕВ.ЗАПАДА
2001-12-07 13:00,11789,ОЭС СЕВ.ЗАПАДА
2001-12-07 14:00,11754,ОЭС СЕВ.ЗАПАДА
2001-12-07 15:00,11736,ОЭС СЕВ.ЗАПАДА
2001-12-07 16:00,11729,ОЭС СЕВ.ЗАПАДА
2001-12-07 17:00,11910,ОЭС СЕВ.ЗАПАДА
2001-12-07 18:00,11889,ОЭС СЕВ.ЗАПАДА
2001-12-07 19:00,11763,ОЭС СЕВ.ЗАПАДА
2001-12-07 20:00,11756,ОЭС СЕВ.ЗАПАДА
2001-12-07 21:00,11606,ОЭС СЕВ.ЗАПАДА
2001-12-07 22:00,11583,ОЭС СЕВ.ЗАПАДА
2001-12-07 23:00,11294,ОЭС СЕВ.ЗАПАДА
