date,mw,region
2012-01-18 0:00,13202,ОЭС СЕВ.ЗАПАДА
2012-01-18 1:00,12763,ОЭС СЕВ.ЗАПАДА
2012-01-18 2:00,12521,ОЭС СЕВ.ЗАПАДА
2012-01-18 3:00,12200,ОЭС СЕВ.ЗАПАДА
2012-01-18 4:00,12227,ОЭС СЕВ.ЗАПАДА
2012-01-18 5:00,12303,ОЭС СЕВ.ЗАПАДА
2012-01-18 6:00,12525,ОЭС СЕВ.ЗАПАДА
2012-01-18 7:00,13223,ОЭС СЕВ.ЗАПАДА
2012-01-18 8:00,13500,ОЭС СЕВ.ЗАПАДА
2012-01-18 9:00,13878,ОЭС СЕВ.ЗАПАДА
2012-01-18 10:00,13878,ОЭС СЕВ.ЗАПАДА
2012-01-18 11:00,13941,ОЭС СЕВ.ЗАПАДА
2012-01-18 12:00,13794,ОЭС СЕВ.ЗАПАДА
2012-01-18 13:00,13610,ОЭС СЕВ.ЗАПАДА
2012-01-18 14:00,13852,ОЭС СЕВ.ЗАПАДА
2012-01-18 15:00,13572,ОЭС СЕВ.ЗАПАДА
2012-01-18 16:00,13529,ОЭС СЕВ.ЗАПАДА
2012-01-18 17:00,13550,ОЭС СЕВ.ЗАПАДА
2012-01-18 18:00,13805,ОЭС СЕВ.ЗАПАДА
2012-01-18 19:00,13811,ОЭС СЕВ.ЗАПАДА
2012-01-18 20:00,13689,ОЭС СЕВ.ЗАПАДА
2012-01-18 21:00,13494,ОЭС СЕВ.ЗАПАДА
2012-01-18 22:00,13432,ОЭС СЕВ.ЗАПАДА
2012-01-18 23:00,13151,ОЭС СЕВ.ЗАПАДА
