date,mw,region
2004-11-02 0:00,10357,ОЭС СЕВ.ЗАПАДА
2004-11-02 1:00,10338,ОЭС СЕВ.ЗАПАДА
2004-11-02 2:00,10249,ОЭС СЕВ.ЗАПАДА
2004-11-02 3:00,10164,ОЭС СЕВ.ЗАПАДА
2004-11-02 4:00,10183,ОЭС СЕВ.ЗАПАДА
2004-11-02 5:00,10394,ОЭС СЕВ.ЗАПАДА
2004-11-02 6:00,10367,ОЭС СЕВ.ЗАПАДА
2004-11-02 7:00,10490,ОЭС СЕВ.ЗАПАДА
2004-11-02 8:00,11011,ОЭС СЕВ.ЗАПАДА
2004-11-02 9:00,11200,ОЭС СЕВ.ЗАПАДА
2004-11-02 10:00,11649,ОЭС СЕВ.ЗАПАДА
2004-11-02 11:00,11581,ОЭС СЕВ.ЗАПАДА
2004-11-02 12:00,11576,ОЭС СЕВ.ЗАПАДА
2004-11-02 13:00,11227,ОЭС СЕВ.ЗАПАДА
2004-11-02 14:00,11297,ОЭС СЕВ.ЗАПАДА
2004-11-02 15:00,11347,ОЭС СЕВ.ЗАПАДА
2004-11-02 16:00,11181,ОЭС СЕВ.ЗАПАДА
2004-11-02 17:00,11316,ОЭС СЕВ.ЗАПАДА
2004-11-02 18:00,11371,ОЭС СЕВ.ЗАПАДА
2004-11-02 19:00,11415,ОЭС СЕВ.ЗАПАДА
2004-11-02 20:00,11474,ОЭС СЕВ.ЗАПАДА
2004-11-02 21:00,11355,ОЭС СЕВ.ЗАПАДА
2004-11-02 22:00,11120,ОЭС СЕВ.ЗАПАДА
2004-11-02 23:00,10746,ОЭС СЕВ.ЗАПАДА
