date,mw,region
2009-05-24 0:00,9488,ОЭС СЕВ.ЗАПАДА
2009-05-24 1:00,9210,ОЭС СЕВ.ЗАПАДА
2009-05-24 2:00,8980,ОЭС СЕВ.ЗАПАДА
2009-05-24 3:00,8821,ОЭС СЕВ.ЗАПАДА
2009-05-24 4:00,8544,ОЭС СЕВ.ЗАПАДА
2009-05-24 5:00,8554,ОЭС СЕВ.ЗАПАДА
2009-05-24 6:00,8566,ОЭС СЕВ.ЗАПАДА
2009-05-24 7:00,8674,ОЭС СЕВ.ЗАПАДА
2009-05-24 8:00,8816,ОЭС СЕВ.ЗАПАДА
2009-05-24 9:00,9127,ОЭС СЕВ.ЗАПАДА
2009-05-24 10:00,9339,ОЭС СЕВ.ЗАПАДА
2009-05-24 11:00,9454,ОЭС СЕВ.ЗАПАДА
2009-05-24 12:00,9532,ОЭС СЕВ.ЗАПАДА
2009-05-24 13:00,9467,ОЭС СЕВ.ЗАПАДА
2009-05-24 14:00,9516,ОЭС СЕВ.ЗАПАДА
2009-05-24 15:00,9482,ОЭС СЕВ.ЗАПАДА
2009-05-24 16:00,9487,ОЭС СЕВ.ЗАПАДА
2009-05-24 17:00,9443,ОЭС СЕВ.ЗАПАДА
2009-05-24 18:00,9318,ОЭС СЕВ.ЗАПАДА
2009-05-24 19:00,9403,ОЭС СЕВ.ЗАПАДА
2009-05-24 20:00,9498,ОЭС СЕВ.ЗАПАДА
2009-05-24 21:00,9659,ОЭС СЕВ.ЗАПАДА
2009-05-24 22:00,9686,ОЭС СЕВ.ЗАПАДА
2009-05-24 23:00,9711,ОЭС СЕВ.ЗАПАДА
