unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2017,1,0.0,410.6105,0.0,0.0,0.0,20.645502,0.0,0.0,410.6105,20.645502,431.25600199999997,0.0,0.9521270384545281,0.0,0.0,0.0,0.04787296154547201,0.0,0.0,0.9521270384545281,0.04787296154547201
Gwh,2017,2,0.0,349.582,0.0,0.0,0.0,13.8185,0.0,0.0,349.582,13.8185,363.4005,0.0,0.9619744606845615,0.0,0.0,0.0,0.03802553931543848,0.0,0.0,0.9619744606845615,0.03802553931543848
Gwh,2017,3,0.0,319.635,0.0,0.0,0.0,20.83925,0.0,0.0,319.635,20.83925,340.47425,0.0,0.9387934623543484,0.0,0.0,0.0,0.06120653764565162,0.0,0.0,0.9387934623543484,0.06120653764565162
Gwh,2017,4,0.0,279.4165,0.0,0.0,0.0,19.7555,0.0,0.0,279.4165,19.7555,299.172,0.0,0.933966079713342,0.0,0.0,0.0,0.06603392028665785,0.0,0.0,0.933966079713342,0.06603392028665785
Gwh,2017,5,0.0,321.79,0.0,0.0,0.0,18.62875,0.0,0.0,321.79,18.62875,340.41875,0.0,0.9452769566893716,0.0,0.0,0.0,0.05472304331062846,0.0,0.0,0.9452769566893716,0.05472304331062846
Gwh,2017,6,0.0,382.1065,0.0,0.0,0.0,16.32175,0.0,0.0,382.1065,16.32175,398.42825,0.0,0.9590346568045814,0.0,0.0,0.0,0.0409653431954185,0.0,0.0,0.9590346568045814,0.0409653431954185
Gwh,2017,7,0.0,544.98725,0.0,0.0,0.0,16.25775,0.0,0.0,544.98725,16.25775,561.245,0.0,0.9710327040775419,0.0,0.0,0.0,0.02896729592245811,0.0,0.0,0.9710327040775419,0.02896729592245811
Gwh,2017,8,0.0,498.588,0.0,0.0,0.0,12.82125,0.0,0.0,498.588,12.82125,511.40925,0.0,0.9749295696157236,0.0,0.0,0.0,0.02507043038427639,0.0,0.0,0.9749295696157236,0.02507043038427639
Gwh,2017,9,0.0,435.1625,0.0,0.0,0.0,15.85575,0.0,0.0,435.1625,15.85575,451.01825,0.0,0.9648445489733508,0.0,0.0,0.0,0.035155451026649145,0.0,0.0,0.9648445489733508,0.035155451026649145
Gwh,2017,10,0.0,344.796,0.0,0.0,0.0,16.4465,0.0,0.0,344.796,16.4465,361.2425,0.0,0.9544724111919278,0.0,0.0,0.0,0.04552758880807214,0.0,0.0,0.9544724111919278,0.04552758880807214
Gwh,2017,11,0.0,310.8785,0.0,0.0,0.0,16.1685,0.0,0.0,310.8785,16.1685,327.047,0.0,0.9505621516173515,0.0,0.0,0.0,0.049437848382648364,0.0,0.0,0.9505621516173515,0.049437848382648364
Gwh,2017,12,0.0,359.1925,0.0,0.0,0.0,13.95525,0.0,0.0,359.1925,13.95525,373.14775,0.0,0.9626012752321299,0.0,0.0,0.0,0.0373987247678701,0.0,0.0,0.9626012752321299,0.0373987247678701
