2022/7/13 12:21 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
508,14:00～15:00,7月13日,12:16,15,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
441,14:00～15:00,7月13日,11:16

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
470,9:00～10:00,7月13日,9:46,13,88

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
414,9:00～10:00,7月13日,9:46

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/7/13,0:00,282,283,76,368
2022/7/13,1:00,276,274,77,356
2022/7/13,2:00,285,283,76,372
2022/7/13,3:00,294,294,74,394
2022/7/13,4:00,296,293,75,393
2022/7/13,5:00,296,288,76,385
2022/7/13,6:00,296,296,74,398
2022/7/13,7:00,321,319,75,425
2022/7/13,8:00,376,375,87,432
2022/7/13,9:00,412,414,87,470
2022/7/13,10:00,429,428,87,490
2022/7/13,11:00,0,433,0,494
2022/7/13,12:00,0,424,0,485
2022/7/13,13:00,0,436,0,503
2022/7/13,14:00,0,441,0,508
2022/7/13,15:00,0,434,0,500
2022/7/13,16:00,0,430,0,493
2022/7/13,17:00,0,406,0,471
2022/7/13,18:00,0,388,0,451
2022/7/13,19:00,0,371,0,442
2022/7/13,20:00,0,355,0,438
2022/7/13,21:00,0,342,0,422
2022/7/13,22:00,0,328,0,406
2022/7/13,23:00,0,314,0,404

最大使用率(%),時間帯
87,10:00～11:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
,,,,,

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
,,,

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
,,,,,

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
,,,

DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
2022/7/13,0:00,289,0
2022/7/13,0:05,287,0
2022/7/13,0:10,284,0
2022/7/13,0:15,282,0
2022/7/13,0:20,278,0
2022/7/13,0:25,278,0
2022/7/13,0:30,277,0
2022/7/13,0:35,278,0
2022/7/13,0:40,278,0
2022/7/13,0:45,278,0
2022/7/13,0:50,275,0
2022/7/13,0:55,275,0
2022/7/13,1:00,275,0
2022/7/13,1:05,276,0
2022/7/13,1:10,275,0
2022/7/13,1:15,274,0
2022/7/13,1:20,269,0
2022/7/13,1:25,270,0
2022/7/13,1:30,269,0
2022/7/13,1:35,271,0
2022/7/13,1:40,272,0
2022/7/13,1:45,273,0
2022/7/13,1:50,273,0
2022/7/13,1:55,274,0
2022/7/13,2:00,275,0
2022/7/13,2:05,276,0
2022/7/13,2:10,278,0
2022/7/13,2:15,278,0
2022/7/13,2:20,278,0
2022/7/13,2:25,279,0
2022/7/13,2:30,278,0
2022/7/13,2:35,282,0
2022/7/13,2:40,285,0
2022/7/13,2:45,287,0
2022/7/13,2:50,285,0
2022/7/13,2:55,287,0
2022/7/13,3:00,287,0
2022/7/13,3:05,288,0
2022/7/13,3:10,290,0
2022/7/13,3:15,287,0
2022/7/13,3:20,289,0
2022/7/13,3:25,290,0
2022/7/13,3:30,290,0
2022/7/13,3:35,292,0
2022/7/13,3:40,291,0
2022/7/13,3:45,291,0
2022/7/13,3:50,292,0
2022/7/13,3:55,293,0
2022/7/13,4:00,291,0
2022/7/13,4:05,292,0
2022/7/13,4:10,291,0
2022/7/13,4:15,293,0
2022/7/13,4:20,290,0
2022/7/13,4:25,291,0
2022/7/13,4:30,291,0
2022/7/13,4:35,292,0
2022/7/13,4:40,296,0
2022/7/13,4:45,296,0
2022/7/13,4:50,293,0
2022/7/13,4:55,294,0
