date,mw,region
2000-12-22 0:00,5422,ОЭС ЮГА
2000-12-22 1:00,4953,ОЭС ЮГА
2000-12-22 2:00,4774,ОЭС ЮГА
2000-12-22 3:00,4672,ОЭС ЮГА
2000-12-22 4:00,4886,ОЭС ЮГА
2000-12-22 5:00,5093,ОЭС ЮГА
2000-12-22 6:00,5538,ОЭС ЮГА
2000-12-22 7:00,6367,ОЭС ЮГА
2000-12-22 8:00,6476,ОЭС ЮГА
2000-12-22 9:00,6349,ОЭС ЮГА
2000-12-22 10:00,6326,ОЭС ЮГА
2000-12-22 11:00,6333,ОЭС ЮГА
2000-12-22 12:00,6306,ОЭС ЮГА
2000-12-22 13:00,6219,ОЭС ЮГА
2000-12-22 14:00,6401,ОЭС ЮГА
2000-12-22 15:00,6584,ОЭС ЮГА
2000-12-22 16:00,6426,ОЭС ЮГА
2000-12-22 17:00,7291,ОЭС ЮГА
2000-12-22 18:00,7753,ОЭС ЮГА
2000-12-22 19:00,7678,ОЭС ЮГА
2000-12-22 20:00,7474,ОЭС ЮГА
2000-12-22 21:00,7315,ОЭС ЮГА
2000-12-22 22:00,6846,ОЭС ЮГА
2000-12-22 23:00,6157,ОЭС ЮГА
