date,mw,region
2013-07-01 0:00,17813,ОЭС СИБИРИ
2013-07-01 1:00,17904,ОЭС СИБИРИ
2013-07-01 2:00,18072,ОЭС СИБИРИ
2013-07-01 3:00,18413,ОЭС СИБИРИ
2013-07-01 4:00,19036,ОЭС СИБИРИ
2013-07-01 5:00,19688,ОЭС СИБИРИ
2013-07-01 6:00,19842,ОЭС СИБИРИ
2013-07-01 7:00,20056,ОЭС СИБИРИ
2013-07-01 8:00,19733,ОЭС СИБИРИ
2013-07-01 9:00,19661,ОЭС СИБИРИ
2013-07-01 10:00,19517,ОЭС СИБИРИ
2013-07-01 11:00,19929,ОЭС СИБИРИ
2013-07-01 12:00,19743,ОЭС СИБИРИ
2013-07-01 13:00,20174,ОЭС СИБИРИ
2013-07-01 14:00,19992,ОЭС СИБИРИ
2013-07-01 15:00,19594,ОЭС СИБИРИ
2013-07-01 16:00,19816,ОЭС СИБИРИ
2013-07-01 17:00,19688,ОЭС СИБИРИ
2013-07-01 18:00,19488,ОЭС СИБИРИ
2013-07-01 19:00,19145,ОЭС СИБИРИ
2013-07-01 20:00,18714,ОЭС СИБИРИ
2013-07-01 21:00,18643,ОЭС СИБИРИ
2013-07-01 22:00,17853,ОЭС СИБИРИ
2013-07-01 23:00,17434,ОЭС СИБИРИ
