date,mw,region
2003-10-07 0:00,87099,ЕЭС РОССИИ
2003-10-07 1:00,84665,ЕЭС РОССИИ
2003-10-07 2:00,83425,ЕЭС РОССИИ
2003-10-07 3:00,83739,ЕЭС РОССИИ
2003-10-07 4:00,84806,ЕЭС РОССИИ
2003-10-07 5:00,87598,ЕЭС РОССИИ
2003-10-07 6:00,91777,ЕЭС РОССИИ
2003-10-07 7:00,97739,ЕЭС РОССИИ
2003-10-07 8:00,101292,ЕЭС РОССИИ
2003-10-07 9:00,102978,ЕЭС РОССИИ
2003-10-07 10:00,103043,ЕЭС РОССИИ
2003-10-07 11:00,102542,ЕЭС РОССИИ
2003-10-07 12:00,101736,ЕЭС РОССИИ
2003-10-07 13:00,100937,ЕЭС РОССИИ
2003-10-07 14:00,101099,ЕЭС РОССИИ
2003-10-07 15:00,101008,ЕЭС РОССИИ
2003-10-07 16:00,100134,ЕЭС РОССИИ
2003-10-07 17:00,100412,ЕЭС РОССИИ
2003-10-07 18:00,101657,ЕЭС РОССИИ
2003-10-07 19:00,103770,ЕЭС РОССИИ
2003-10-07 20:00,104816,ЕЭС РОССИИ
2003-10-07 21:00,101577,ЕЭС РОССИИ
2003-10-07 22:00,96662,ЕЭС РОССИИ
2003-10-07 23:00,91770,ЕЭС РОССИИ
