date,mw,region
2012-12-24 0:00,32081,ОЭС ЦЕНТРА
2012-12-24 1:00,30585,ОЭС ЦЕНТРА
2012-12-24 2:00,29934,ОЭС ЦЕНТРА
2012-12-24 3:00,29813,ОЭС ЦЕНТРА
2012-12-24 4:00,29829,ОЭС ЦЕНТРА
2012-12-24 5:00,29968,ОЭС ЦЕНТРА
2012-12-24 6:00,30777,ОЭС ЦЕНТРА
2012-12-24 7:00,33802,ОЭС ЦЕНТРА
2012-12-24 8:00,35786,ОЭС ЦЕНТРА
2012-12-24 9:00,39128,ОЭС ЦЕНТРА
2012-12-24 10:00,39116,ОЭС ЦЕНТРА
2012-12-24 11:00,38623,ОЭС ЦЕНТРА
2012-12-24 12:00,38669,ОЭС ЦЕНТРА
2012-12-24 13:00,38492,ОЭС ЦЕНТРА
2012-12-24 14:00,38520,ОЭС ЦЕНТРА
2012-12-24 15:00,38185,ОЭС ЦЕНТРА
2012-12-24 16:00,37954,ОЭС ЦЕНТРА
2012-12-24 17:00,38299,ОЭС ЦЕНТРА
2012-12-24 18:00,39197,ОЭС ЦЕНТРА
2012-12-24 19:00,38664,ОЭС ЦЕНТРА
2012-12-24 20:00,38505,ОЭС ЦЕНТРА
2012-12-24 21:00,37477,ОЭС ЦЕНТРА
2012-12-24 22:00,36454,ОЭС ЦЕНТРА
2012-12-24 23:00,33736,ОЭС ЦЕНТРА
