ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2687.48,12.06.2022,2022-06-12
5,BATI ANADOLU YTM,5027.61,12.06.2022,2022-06-12
11,DOĞU AKDENİZ YTM,3290.42,12.06.2022,2022-06-12
9,DOĞU ANADOLU YTM,1086.21,12.06.2022,2022-06-12
10,GÜNEY DOĞU ANADOLU YTM,4948.49,12.06.2022,2022-06-12
4,KUZEY BATI ANADOLU YTM,6840.23,12.06.2022,2022-06-12
6,ORTA ANADOLU YTM,3957.84,12.06.2022,2022-06-12
8,ORTA KARADENİZ YTM,1894.26,12.06.2022,2022-06-12
3,TRAKYA YTM,4168.59,12.06.2022,2022-06-12
