ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,3300.75,09.02.2022,2022-02-09
5,BATI ANADOLU YTM,6660.84,09.02.2022,2022-02-09
11,DOĞU AKDENİZ YTM,3861.86,09.02.2022,2022-02-09
9,DOĞU ANADOLU YTM,1289.97,09.02.2022,2022-02-09
10,GÜNEY DOĞU ANADOLU YTM,5647.68,09.02.2022,2022-02-09
4,KUZEY BATI ANADOLU YTM,10161.61,09.02.2022,2022-02-09
6,ORTA ANADOLU YTM,5357.81,09.02.2022,2022-02-09
8,ORTA KARADENİZ YTM,2169.18,09.02.2022,2022-02-09
3,TRAKYA YTM,7175.02,09.02.2022,2022-02-09
