ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,3586.35,16.07.2022,2022-07-16
5,BATI ANADOLU YTM,5882.04,16.07.2022,2022-07-16
11,DOĞU AKDENİZ YTM,3580.68,16.07.2022,2022-07-16
9,DOĞU ANADOLU YTM,1115.67,16.07.2022,2022-07-16
10,GÜNEY DOĞU ANADOLU YTM,6711.05,16.07.2022,2022-07-16
4,KUZEY BATI ANADOLU YTM,7360.31,16.07.2022,2022-07-16
6,ORTA ANADOLU YTM,4774.1,16.07.2022,2022-07-16
8,ORTA KARADENİZ YTM,2010.4,16.07.2022,2022-07-16
3,TRAKYA YTM,4439.9,16.07.2022,2022-07-16
