ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2776.29,22.02.2022,2022-02-22
5,BATI ANADOLU YTM,5697.28,22.02.2022,2022-02-22
11,DOĞU AKDENİZ YTM,3742.48,22.02.2022,2022-02-22
9,DOĞU ANADOLU YTM,1220.09,22.02.2022,2022-02-22
10,GÜNEY DOĞU ANADOLU YTM,6132.17,22.02.2022,2022-02-22
4,KUZEY BATI ANADOLU YTM,9150.05,22.02.2022,2022-02-22
6,ORTA ANADOLU YTM,4938.34,22.02.2022,2022-02-22
8,ORTA KARADENİZ YTM,2111.52,22.02.2022,2022-02-22
3,TRAKYA YTM,6504.87,22.02.2022,2022-02-22
