ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,3556.8,01.07.2022,2022-07-01
5,BATI ANADOLU YTM,6516.18,01.07.2022,2022-07-01
11,DOĞU AKDENİZ YTM,3930.11,01.07.2022,2022-07-01
9,DOĞU ANADOLU YTM,1002.11,01.07.2022,2022-07-01
10,GÜNEY DOĞU ANADOLU YTM,6547.53,01.07.2022,2022-07-01
4,KUZEY BATI ANADOLU YTM,9355.97,01.07.2022,2022-07-01
6,ORTA ANADOLU YTM,5516.18,01.07.2022,2022-07-01
8,ORTA KARADENİZ YTM,2069.02,01.07.2022,2022-07-01
3,TRAKYA YTM,6680.75,01.07.2022,2022-07-01
