ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,3161.56,04.02.2022,2022-02-04
5,BATI ANADOLU YTM,6279.06,04.02.2022,2022-02-04
11,DOĞU AKDENİZ YTM,3983.22,04.02.2022,2022-02-04
9,DOĞU ANADOLU YTM,1295.11,04.02.2022,2022-02-04
10,GÜNEY DOĞU ANADOLU YTM,5919.93,04.02.2022,2022-02-04
4,KUZEY BATI ANADOLU YTM,9879.01,04.02.2022,2022-02-04
6,ORTA ANADOLU YTM,5274.53,04.02.2022,2022-02-04
8,ORTA KARADENİZ YTM,2226.12,04.02.2022,2022-02-04
3,TRAKYA YTM,7069.36,04.02.2022,2022-02-04
