datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2018-10-01 00:00:00,3835,FLA,23,0,1578,0,2077,28791
2018-10-01 01:00:00,3684,FLA,24,0,1582,0,2041,27663
2018-10-01 02:00:00,3509,FLA,24,0,1551,0,2002,25623
2018-10-01 03:00:00,3291,FLA,23,0,1427,0,1968,23220
2018-10-01 04:00:00,3024,FLA,24,0,1147,0,1944,21383
2018-10-01 05:00:00,2740,FLA,23,0,986,0,1850,19569
2018-10-01 06:00:00,2407,FLA,24,0,869,0,1837,18485
2018-10-01 07:00:00,2279,FLA,23,0,839,0,1835,17414
2018-10-01 08:00:00,2196,FLA,24,0,832,0,1839,16822
2018-10-01 09:00:00,2178,FLA,24,0,861,0,1840,16813
2018-10-01 10:00:00,2348,FLA,23,0,945,0,1862,17750
2018-10-01 11:00:00,2753,FLA,24,0,1000,0,1889,19416
2018-10-01 12:00:00,2930,FLA,23,15,1086,0,1887,19542
2018-10-01 13:00:00,2900,FLA,23,188,1236,0,1889,20316
2018-10-01 14:00:00,2976,FLA,24,449,1381,0,1889,22075
2018-10-01 15:00:00,3057,FLA,23,683,1484,0,1886,24387
2018-10-01 16:00:00,3312,FLA,24,805,1510,8,1880,25852
2018-10-01 17:00:00,3336,FLA,24,791,1534,22,1884,28077
2018-10-01 18:00:00,3490,FLA,24,826,1570,0,1873,29544
2018-10-01 19:00:00,3497,FLA,24,726,1578,0,1874,30700
2018-10-01 20:00:00,3534,FLA,24,738,1557,0,1875,31262
2018-10-01 21:00:00,3597,FLA,24,509,1588,0,1871,31561
2018-10-01 22:00:00,3624,FLA,26,345,1594,0,1872,30883
2018-10-01 23:00:00,3746,FLA,23,82,1611,0,1870,29489
2018-10-02 00:00:00,3656,FLA,24,3,1609,0,1871,29313
2018-10-02 01:00:00,3750,FLA,24,0,1583,0,1873,28233
2018-10-02 02:00:00,3690,FLA,23,-1,1537,0,1871,26306
2018-10-02 03:00:00,3454,FLA,24,0,1390,0,1873,23825
2018-10-02 04:00:00,3191,FLA,24,0,1139,0,1874,22205
2018-10-02 05:00:00,2839,FLA,24,0,1027,0,1873,20370
2018-10-02 06:00:00,2607,FLA,24,0,989,0,1877,19056
2018-10-02 07:00:00,2468,FLA,24,0,986,0,1875,18038
2018-10-02 08:00:00,2366,FLA,24,0,987,0,1881,17434
2018-10-02 09:00:00,2399,FLA,23,0,1020,0,1879,17362
2018-10-02 10:00:00,2518,FLA,24,0,1248,0,1888,18141
2018-10-02 11:00:00,2859,FLA,24,0,1327,0,1883,19934
2018-10-02 12:00:00,3017,FLA,24,12,1347,0,1880,20103
2018-10-02 13:00:00,3098,FLA,24,186,1421,49,1888,20688
2018-10-02 14:00:00,3364,FLA,24,466,1418,100,1881,22245
2018-10-02 15:00:00,3521,FLA,24,607,1433,98,1883,24594
2018-10-02 16:00:00,3580,FLA,25,686,1517,98,1888,26412
2018-10-02 17:00:00,3704,FLA,25,783,1565,226,1885,27700
2018-10-02 18:00:00,3966,FLA,25,701,1573,231,1886,28904
2018-10-02 19:00:00,3907,FLA,25,656,1567,233,1883,30113
2018-10-02 20:00:00,3860,FLA,24,694,1567,234,1883,30445
2018-10-02 21:00:00,3867,FLA,24,540,1596,232,1885,30327
2018-10-02 22:00:00,3842,FLA,27,317,1584,22,1883,29852
2018-10-02 23:00:00,3673,FLA,23,69,1575,0,1884,28717
2018-10-03 00:00:00,3678,FLA,24,0,1587,0,1879,28254
2018-10-03 01:00:00,3625,FLA,23,0,1574,0,1879,27075
2018-10-03 02:00:00,3472,FLA,25,0,1528,0,1880,24960
2018-10-03 03:00:00,3145,FLA,24,0,1432,0,1883,22714
2018-10-03 04:00:00,2911,FLA,24,0,1222,0,1881,20983
2018-10-03 05:00:00,2617,FLA,25,0,1107,0,1877,19100
2018-10-03 06:00:00,2329,FLA,24,0,1066,0,1886,17788
2018-10-03 07:00:00,2165,FLA,25,0,1066,0,1878,16863
2018-10-03 08:00:00,2129,FLA,25,0,1053,0,1886,16270
2018-10-03 09:00:00,2120,FLA,24,0,1048,0,1886,16095
2018-10-03 10:00:00,2225,FLA,25,0,1255,0,1887,16686
2018-10-03 11:00:00,2623,FLA,24,0,1370,0,1885,18345
2018-10-03 12:00:00,2743,FLA,25,12,1400,0,1886,18372
2018-10-03 13:00:00,2782,FLA,24,195,1453,0,1885,19226
2018-10-03 14:00:00,3122,FLA,25,500,1510,0,1885,20930
2018-10-03 15:00:00,3295,FLA,23,693,1537,0,1887,23063
2018-10-03 16:00:00,3304,FLA,23,736,1574,0,1884,25324
2018-10-03 17:00:00,3412,FLA,24,865,1575,0,1882,27146
2018-10-03 18:00:00,3473,FLA,24,874,1628,0,1850,28873
2018-10-03 19:00:00,3437,FLA,24,890,1603,0,1856,30051
2018-10-03 20:00:00,3570,FLA,23,809,1601,0,1853,30938
2018-10-03 21:00:00,3605,FLA,24,694,1609,0,1878,31297
2018-10-03 22:00:00,3619,FLA,29,420,1630,12,1959,30936
2018-10-03 23:00:00,3471,FLA,24,105,1663,19,2011,29545
2018-10-04 00:00:00,3456,FLA,25,1,1664,0,2067,28590
2018-10-04 01:00:00,3423,FLA,23,0,1580,0,2073,27377
2018-10-04 02:00:00,3147,FLA,24,0,1559,0,2072,25218
2018-10-04 03:00:00,3162,FLA,24,0,1389,0,2075,22283
2018-10-04 04:00:00,2835,FLA,24,0,1149,0,2073,20463
2018-10-04 05:00:00,2420,FLA,24,0,936,0,2069,18697
2018-10-04 06:00:00,2090,FLA,24,0,825,0,2100,17422
2018-10-04 07:00:00,2032,FLA,24,0,816,0,2123,16504
2018-10-04 08:00:00,2031,FLA,24,0,810,0,2151,15927
2018-10-04 09:00:00,2055,FLA,24,0,807,0,2174,15933
2018-10-04 10:00:00,2151,FLA,24,0,841,0,2166,16782
2018-10-04 11:00:00,2453,FLA,24,0,924,0,2189,18788
2018-10-04 12:00:00,2541,FLA,23,16,1048,0,2197,19408
2018-10-04 13:00:00,2708,FLA,24,189,1240,0,2204,19948
2018-10-04 14:00:00,2970,FLA,24,483,1454,2,2225,21574
2018-10-04 15:00:00,3193,FLA,23,662,1539,9,2240,24086
2018-10-04 16:00:00,3222,FLA,23,788,1650,0,2287,26276
2018-10-04 17:00:00,3410,FLA,23,890,1645,0,2331,27892
2018-10-04 18:00:00,3658,FLA,23,862,1685,0,2362,29417
2018-10-04 19:00:00,3651,FLA,24,842,1717,0,2405,30222
2018-10-04 20:00:00,3701,FLA,23,823,1708,0,2429,30311
2018-10-04 21:00:00,3706,FLA,23,627,1689,0,2459,30504
2018-10-04 22:00:00,3687,FLA,29,390,1667,0,2488,29833
2018-10-04 23:00:00,3451,FLA,22,97,1668,0,2513,28739
2018-10-05 00:00:00,3358,FLA,22,1,1676,0,2541,28359
2018-10-05 01:00:00,3352,FLA,22,0,1638,0,2582,27158
2018-10-05 02:00:00,3253,FLA,22,0,1606,0,2611,25118
2018-10-05 03:00:00,3138,FLA,22,0,1435,0,2630,22370
2018-10-05 04:00:00,2797,FLA,23,0,1215,0,2658,20138
2018-10-05 05:00:00,2370,FLA,23,0,1027,0,2700,18233
2018-10-05 06:00:00,2169,FLA,23,0,909,0,2740,17071
2018-10-05 07:00:00,2066,FLA,23,0,895,0,2759,15985
2018-10-05 08:00:00,2032,FLA,23,-1,882,0,2794,15272
2018-10-05 09:00:00,2035,FLA,23,0,887,0,2818,15139
2018-10-05 10:00:00,2109,FLA,23,0,884,0,2832,16054
2018-10-05 11:00:00,2375,FLA,23,0,975,0,2849,17880
2018-10-05 12:00:00,2576,FLA,23,12,1094,0,2873,18517
2018-10-05 13:00:00,2734,FLA,23,197,1315,0,2893,19337
2018-10-05 14:00:00,3060,FLA,23,518,1493,0,2913,20946
2018-10-05 15:00:00,3190,FLA,23,725,1444,0,2914,23826
2018-10-05 16:00:00,3227,FLA,23,822,1516,0,2913,26334
2018-10-05 17:00:00,3316,FLA,23,867,1546,0,2919,28488
2018-10-05 18:00:00,3421,FLA,22,919,1561,0,2931,30189
2018-10-05 19:00:00,3624,FLA,23,889,1579,0,2940,31175
2018-10-05 20:00:00,3704,FLA,23,910,1585,0,2941,31689
2018-10-05 21:00:00,3572,FLA,22,743,1582,0,2941,31992
2018-10-05 22:00:00,3532,FLA,27,481,1629,0,2945,31370
2018-10-05 23:00:00,3539,FLA,22,98,1599,0,2937,29452
2018-10-06 00:00:00,3527,FLA,22,0,1531,0,2952,28101
2018-10-06 01:00:00,3369,FLA,23,0,1502,0,2944,26516
2018-10-06 02:00:00,3210,FLA,22,0,1488,0,2946,24333
2018-10-06 03:00:00,3110,FLA,22,0,1355,0,2938,21886
2018-10-06 04:00:00,2769,FLA,22,0,1122,0,2945,20221
2018-10-06 05:00:00,2258,FLA,22,0,909,0,2944,18830
2018-10-06 06:00:00,1930,FLA,23,0,783,2,2937,17514
2018-10-06 07:00:00,1799,FLA,22,0,766,0,2940,16263
2018-10-06 08:00:00,1694,FLA,22,0,762,0,2947,15467
2018-10-06 09:00:00,1667,FLA,22,0,763,0,2945,15075
2018-10-06 10:00:00,1676,FLA,23,0,780,0,2949,15083
2018-10-06 11:00:00,1747,FLA,22,0,795,0,2945,15581
2018-10-06 12:00:00,1801,FLA,22,16,935,0,2947,16042
2018-10-06 13:00:00,2133,FLA,22,186,1165,0,2951,17915
2018-10-06 14:00:00,2754,FLA,22,478,1396,0,2947,20264
2018-10-06 15:00:00,3187,FLA,23,753,1413,0,2948,22386
2018-10-06 16:00:00,3354,FLA,22,843,1538,0,2954,24696
2018-10-06 17:00:00,3396,FLA,22,898,1560,0,2950,26032
2018-10-06 18:00:00,3501,FLA,22,872,1562,0,2947,27909
2018-10-06 19:00:00,3627,FLA,22,909,1557,0,2947,28993
2018-10-06 20:00:00,3631,FLA,23,804,1554,0,2950,29734
2018-10-06 21:00:00,3581,FLA,22,613,1560,0,2945,29841
2018-10-06 22:00:00,3573,FLA,26,362,1559,0,2948,28854
2018-10-06 23:00:00,3551,FLA,23,81,1498,0,2948,27129
2018-10-07 00:00:00,3432,FLA,23,0,1517,0,2950,26005
2018-10-07 01:00:00,3504,FLA,22,0,1483,0,2951,24605
2018-10-07 02:00:00,3305,FLA,22,0,1457,0,2943,23013
2018-10-07 03:00:00,3099,FLA,23,0,1350,0,2947,21122
2018-10-07 04:00:00,2842,FLA,22,0,1116,0,2950,19566
2018-10-07 05:00:00,2676,FLA,22,0,964,0,2947,17973
2018-10-07 06:00:00,2517,FLA,22,0,822,0,2949,16629
2018-10-07 07:00:00,2303,FLA,22,0,805,0,2947,15549
2018-10-07 08:00:00,2307,FLA,21,0,801,0,2949,14706
2018-10-07 09:00:00,2265,FLA,22,0,806,0,2950,14362
2018-10-07 10:00:00,2186,FLA,22,0,776,0,2944,14405
2018-10-07 11:00:00,2135,FLA,22,0,779,0,2949,14835
2018-10-07 12:00:00,2139,FLA,22,12,922,0,2954,15204
2018-10-07 13:00:00,2380,FLA,22,195,1185,0,2949,17042
2018-10-07 14:00:00,2910,FLA,22,492,1414,0,2954,19620
2018-10-07 15:00:00,3280,FLA,21,675,1439,0,2951,22273
2018-10-07 16:00:00,3367,FLA,22,755,1556,0,2951,24398
2018-10-07 17:00:00,3598,FLA,22,787,1582,0,2950,26101
2018-10-07 18:00:00,3579,FLA,22,768,1570,0,2948,27780
2018-10-07 19:00:00,3727,FLA,22,719,1577,0,2958,28401
2018-10-07 20:00:00,3835,FLA,22,650,1572,0,2955,28540
2018-10-07 21:00:00,3791,FLA,22,447,1565,0,2958,28272
2018-10-07 22:00:00,3760,FLA,28,279,1562,0,2958,27608
2018-10-07 23:00:00,3638,FLA,22,55,1561,0,2958,26620
2018-10-08 00:00:00,3665,FLA,22,0,1563,0,2963,26065
2018-10-08 01:00:00,3517,FLA,21,0,1525,0,2955,25232
2018-10-08 02:00:00,3338,FLA,22,0,1485,0,2955,23332
2018-10-08 03:00:00,3242,FLA,22,0,1327,0,2958,21258
2018-10-08 04:00:00,2855,FLA,22,0,1117,0,2954,19594
2018-10-08 05:00:00,2490,FLA,21,0,866,0,2950,17709
2018-10-08 06:00:00,2347,FLA,22,0,760,0,2951,16370
2018-10-08 07:00:00,2149,FLA,22,0,752,0,2957,15744
2018-10-08 08:00:00,2021,FLA,22,0,759,0,2965,15345
2018-10-08 09:00:00,2058,FLA,22,0,762,0,2961,15597
2018-10-08 10:00:00,2158,FLA,22,0,835,0,2966,16785
2018-10-08 11:00:00,2528,FLA,21,0,867,0,2957,18565
2018-10-08 12:00:00,2844,FLA,22,11,988,0,2967,19265
2018-10-08 13:00:00,3081,FLA,22,133,1184,0,2965,19773
2018-10-08 14:00:00,3279,FLA,21,314,1355,0,2962,21324
2018-10-08 15:00:00,3358,FLA,20,479,1368,0,2971,23188
2018-10-08 16:00:00,3378,FLA,21,635,1484,0,2962,24575
2018-10-08 17:00:00,3504,FLA,20,710,1485,0,2964,25699
2018-10-08 18:00:00,3505,FLA,21,659,1505,0,2964,26660
2018-10-08 19:00:00,3531,FLA,22,519,1527,0,2963,26924
2018-10-08 20:00:00,3674,FLA,22,446,1516,0,2964,26871
2018-10-08 21:00:00,3677,FLA,22,294,1577,0,2959,26817
2018-10-08 22:00:00,3663,FLA,26,165,1545,0,2961,26346
2018-10-08 23:00:00,3636,FLA,23,33,1542,0,2959,25653
2018-10-09 00:00:00,3599,FLA,22,0,1533,24,2961,26104
2018-10-09 01:00:00,3577,FLA,22,0,1508,0,2965,25000
2018-10-09 02:00:00,3363,FLA,22,-1,1491,78,2961,23235
2018-10-09 03:00:00,3217,FLA,22,0,1391,15,2959,21249
2018-10-09 04:00:00,3040,FLA,22,0,1078,0,2962,19463
2018-10-09 05:00:00,2803,FLA,22,0,1066,0,2964,17730
2018-10-09 06:00:00,2645,FLA,22,0,937,0,2962,16543
2018-10-09 07:00:00,2482,FLA,22,0,936,0,2959,15841
2018-10-09 08:00:00,2541,FLA,22,0,938,0,2960,15379
2018-10-09 09:00:00,2594,FLA,21,0,920,0,2961,15491
2018-10-09 10:00:00,2726,FLA,22,0,969,0,2962,16612
2018-10-09 11:00:00,3005,FLA,22,0,1023,0,2960,18501
2018-10-09 12:00:00,3249,FLA,22,14,1129,7,2962,19309
2018-10-09 13:00:00,3365,FLA,22,132,1229,0,2956,19717
2018-10-09 14:00:00,3337,FLA,21,368,1415,0,2953,21447
2018-10-09 15:00:00,3268,FLA,20,551,1426,0,2948,23708
2018-10-09 16:00:00,3367,FLA,20,677,1494,0,2954,25636
2018-10-09 17:00:00,3541,FLA,20,735,1496,0,2956,27096
2018-10-09 18:00:00,3720,FLA,20,729,1497,22,2957,28448
2018-10-09 19:00:00,3802,FLA,21,764,1492,0,2955,29123
2018-10-09 20:00:00,3839,FLA,20,615,1510,0,2957,29652
2018-10-09 21:00:00,3889,FLA,20,407,1509,0,2953,29732
2018-10-09 22:00:00,3963,FLA,28,226,1498,0,2947,28851
2018-10-09 23:00:00,3922,FLA,20,41,1504,0,2954,28128
2018-10-10 00:00:00,3827,FLA,16,0,1509,0,2945,28489
2018-10-10 01:00:00,3727,FLA,0,0,1527,0,2946,27324
2018-10-10 02:00:00,3709,FLA,4,0,1509,0,2951,25310
2018-10-10 03:00:00,3530,FLA,4,0,1431,0,2950,23047
2018-10-10 04:00:00,3379,FLA,3,0,1143,0,2952,20845
2018-10-10 05:00:00,3185,FLA,4,0,1104,0,2952,19089
2018-10-10 06:00:00,3036,FLA,3,0,1038,0,2950,18089
2018-10-10 07:00:00,2838,FLA,4,0,1030,0,2954,17421
2018-10-10 08:00:00,2650,FLA,3,0,987,0,2946,17239
2018-10-10 09:00:00,2583,FLA,4,0,932,0,2951,17481
2018-10-10 10:00:00,2846,FLA,4,0,979,0,2956,18350
2018-10-10 11:00:00,3341,FLA,3,0,1023,0,2952,20056
2018-10-10 12:00:00,3313,FLA,5,9,1149,0,2955,20942
2018-10-10 13:00:00,3274,FLA,3,101,1273,0,2952,21314
2018-10-10 14:00:00,3326,FLA,4,257,1386,0,2952,22478
2018-10-10 15:00:00,3422,FLA,4,437,1428,8,2953,24125
2018-10-10 16:00:00,3530,FLA,4,550,1502,0,2951,25843
2018-10-10 17:00:00,3663,FLA,5,619,1521,0,2951,27292
2018-10-10 18:00:00,3579,FLA,4,700,1521,0,2949,28234
2018-10-10 19:00:00,3708,FLA,4,613,1520,0,2952,28747
2018-10-10 20:00:00,3672,FLA,0,500,1509,0,2952,28831
2018-10-10 21:00:00,3634,FLA,0,343,1545,0,2948,28414
2018-10-10 22:00:00,3636,FLA,0,183,1564,0,2951,27887
2018-10-10 23:00:00,3581,FLA,0,32,1575,0,2951,27137
2018-10-11 00:00:00,3559,FLA,0,0,1547,0,2948,27207
2018-10-11 01:00:00,3527,FLA,0,0,1505,0,2949,26232
2018-10-11 02:00:00,3437,FLA,0,0,1509,0,2949,24536
2018-10-11 03:00:00,3394,FLA,0,0,1311,0,2947,21909
2018-10-11 04:00:00,3250,FLA,0,0,1254,0,2951,20158
2018-10-11 05:00:00,3010,FLA,0,0,1004,0,2953,18589
2018-10-11 06:00:00,2863,FLA,0,0,925,0,2950,17591
2018-10-11 07:00:00,2731,FLA,0,0,899,0,2949,16810
2018-10-11 08:00:00,2605,FLA,0,0,887,0,2954,16451
2018-10-11 09:00:00,2612,FLA,0,0,907,0,2951,16427
2018-10-11 10:00:00,2839,FLA,0,0,970,0,2956,17277
2018-10-11 11:00:00,3156,FLA,0,0,1002,0,2956,19099
2018-10-11 12:00:00,3150,FLA,0,6,1076,0,2951,19546
2018-10-11 13:00:00,3104,FLA,0,76,1272,0,2956,20053
2018-10-11 14:00:00,3296,FLA,0,247,1434,0,2950,21636
2018-10-11 15:00:00,3514,FLA,0,440,1480,3,2956,23701
