date,mw,region
2016-12-21 0:00,28831,ОЭС ЦЕНТРА
2016-12-21 1:00,28524,ОЭС ЦЕНТРА
2016-12-21 2:00,27608,ОЭС ЦЕНТРА
2016-12-21 3:00,27405,ОЭС ЦЕНТРА
2016-12-21 4:00,26904,ОЭС ЦЕНТРА
2016-12-21 5:00,27609,ОЭС ЦЕНТРА
2016-12-21 6:00,29065,ОЭС ЦЕНТРА
2016-12-21 7:00,31915,ОЭС ЦЕНТРА
2016-12-21 8:00,34315,ОЭС ЦЕНТРА
2016-12-21 9:00,34574,ОЭС ЦЕНТРА
2016-12-21 10:00,34583,ОЭС ЦЕНТРА
2016-12-21 11:00,34873,ОЭС ЦЕНТРА
2016-12-21 12:00,34600,ОЭС ЦЕНТРА
2016-12-21 13:00,34939,ОЭС ЦЕНТРА
2016-12-21 14:00,34928,ОЭС ЦЕНТРА
2016-12-21 15:00,35280,ОЭС ЦЕНТРА
2016-12-21 16:00,35790,ОЭС ЦЕНТРА
2016-12-21 17:00,35877,ОЭС ЦЕНТРА
2016-12-21 18:00,35728,ОЭС ЦЕНТРА
2016-12-21 19:00,35665,ОЭС ЦЕНТРА
2016-12-21 20:00,35213,ОЭС ЦЕНТРА
2016-12-21 21:00,34212,ОЭС ЦЕНТРА
2016-12-21 22:00,32506,ОЭС ЦЕНТРА
2016-12-21 23:00,30911,ОЭС ЦЕНТРА
