date,mw,region
2009-10-28 0:00,27019,ОЭС УРАЛА
2009-10-28 1:00,25725,ОЭС УРАЛА
2009-10-28 2:00,25325,ОЭС УРАЛА
2009-10-28 3:00,25446,ОЭС УРАЛА
2009-10-28 4:00,26213,ОЭС УРАЛА
2009-10-28 5:00,28456,ОЭС УРАЛА
2009-10-28 6:00,29919,ОЭС УРАЛА
2009-10-28 7:00,31154,ОЭС УРАЛА
2009-10-28 8:00,31661,ОЭС УРАЛА
2009-10-28 9:00,31811,ОЭС УРАЛА
2009-10-28 10:00,31477,ОЭС УРАЛА
2009-10-28 11:00,30726,ОЭС УРАЛА
2009-10-28 12:00,30246,ОЭС УРАЛА
2009-10-28 13:00,30802,ОЭС УРАЛА
2009-10-28 14:00,31128,ОЭС УРАЛА
2009-10-28 15:00,31765,ОЭС УРАЛА
2009-10-28 16:00,32343,ОЭС УРАЛА
2009-10-28 17:00,33038,ОЭС УРАЛА
2009-10-28 18:00,32672,ОЭС УРАЛА
2009-10-28 19:00,32083,ОЭС УРАЛА
2009-10-28 20:00,30860,ОЭС УРАЛА
2009-10-28 21:00,30570,ОЭС УРАЛА
2009-10-28 22:00,28382,ОЭС УРАЛА
2009-10-28 23:00,27431,ОЭС УРАЛА
