date,mw,region
2008-05-21 0:00,10578,ОЭС СЕВ.ЗАПАДА
2008-05-21 1:00,10225,ОЭС СЕВ.ЗАПАДА
2008-05-21 2:00,10019,ОЭС СЕВ.ЗАПАДА
2008-05-21 3:00,9951,ОЭС СЕВ.ЗАПАДА
2008-05-21 4:00,9807,ОЭС СЕВ.ЗАПАДА
2008-05-21 5:00,9895,ОЭС СЕВ.ЗАПАДА
2008-05-21 6:00,9937,ОЭС СЕВ.ЗАПАДА
2008-05-21 7:00,10330,ОЭС СЕВ.ЗАПАДА
2008-05-21 8:00,10971,ОЭС СЕВ.ЗАПАДА
2008-05-21 9:00,11281,ОЭС СЕВ.ЗАПАДА
2008-05-21 10:00,11433,ОЭС СЕВ.ЗАПАДА
2008-05-21 11:00,11525,ОЭС СЕВ.ЗАПАДА
2008-05-21 12:00,11536,ОЭС СЕВ.ЗАПАДА
2008-05-21 13:00,11561,ОЭС СЕВ.ЗАПАДА
2008-05-21 14:00,11574,ОЭС СЕВ.ЗАПАДА
2008-05-21 15:00,11705,ОЭС СЕВ.ЗАПАДА
2008-05-21 16:00,11764,ОЭС СЕВ.ЗАПАДА
2008-05-21 17:00,11787,ОЭС СЕВ.ЗАПАДА
2008-05-21 18:00,11195,ОЭС СЕВ.ЗАПАДА
2008-05-21 19:00,10919,ОЭС СЕВ.ЗАПАДА
2008-05-21 20:00,10922,ОЭС СЕВ.ЗАПАДА
2008-05-21 21:00,10953,ОЭС СЕВ.ЗАПАДА
2008-05-21 22:00,10987,ОЭС СЕВ.ЗАПАДА
2008-05-21 23:00,10678,ОЭС СЕВ.ЗАПАДА
