KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26047.64,MWH,11628.82,11645.49,11613.82,11621.72,10778.42,10782.12,10779.97,10759.92,10731.82,10470.47,10436.17,10405.77,10367.97,10349.07,10343.67,10563.02,9773.52,9782.22,9800.77,9895.45,9926.89,9943.46,9913.52,9930.52,2020-03-22
BARAJLI,20670.711,MWH,16542.72,16536.72,16536.72,16532.72,16516.72,16516.72,16512.72,16530.72,16532.12,16532.12,16442.12,16442.12,16482.12,16482.12,16482.12,16482.12,16480.12,16488.12,16491.62,16492.62,16342.62,16347.62,16304.62,16301.62,2020-03-22
LİNYİT,10323.452,MWH,3701.45,3703.45,3705.45,3705.45,3705.45,3705.45,3703.45,3702.45,3703.45,3805.45,3895.45,3895.45,3895.45,3895.45,3893.45,3892.45,3893.45,3895.45,3895.45,3895.45,3895.45,3895.45,3893.45,3892.45,2020-03-22
İTHAL KÖMÜR,8996.25,MWH,6429.9,6420.25,6428.9,6690.9,6690.9,6428.9,6690.9,6691.9,6691.9,6692.9,6696.9,6693.9,6691.9,6692.9,6692.9,6693.9,6698.9,6701.9,6546.9,6546.25,6547.25,6544.25,6535.9,6492.9,2020-03-22
AKARSU,7960.126,MWH,4223.82,4300.29,4239.64,4214.67,4236.48,4171.24,4151.87,4139.27,4172.31,4197.33,4194.92,4221.71,4165.86,4116.13,4157.87,4157.57,4182.53,4285.13,4357.19,4448.17,4475.8,4435.13,4335.64,4386.54,2020-03-22
RÜZGAR,7689.481,MWH,1157.84,1307.19,1418.28,1537.75,1682.73,1742.14,1805.96,1762.38,1681.41,1443.41,1310.47,1344.48,1207.73,1175.22,1199.63,1234.39,1325.03,1427.43,1472.35,1536.22,1672.21,1803.96,1763.46,1799.03,2020-03-22
JEOTERMAL,1562.638,MWH,1044.6,1045.7,1048.0,1051.0,1053.7,1054.7,1053.8,1052.5,1048.1,1036.0,1023.3,1011.1,1000.2,993.3,986.3,984.9,983.5,986.5,993.0,1000.9,1009.3,1016.3,1023.6,1026.6,2020-03-22
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22
BİYOKÜTLE,750.582,MWH,428.18,428.38,429.78,434.08,430.28,431.28,433.94,435.74,434.38,436.9,436.85,438.65,438.15,439.4,440.5,437.6,436.95,437.33,437.26,435.39,435.69,434.04,433.89,433.73,2020-03-22
ASFALTİT KÖMÜR,405.0,MWH,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,2020-03-22
GÜNEŞ,174.608,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.91,16.58,62.33,114.74,142.62,147.82,153.6,146.98,136.49,115.24,82.88,37.44,5.72,0.0,0.0,0.0,0.0,0.0,2020-03-22
ATIK ISI,162.625,MWH,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,2020-03-22
FUEL OİL,158.48,MWH,0.6,3.5,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,3.5,3.5,3.5,0.6,0.6,2020-03-22
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22
