KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25803.764,MWH,13674.23,13694.78,13710.15,13729.81,13728.35,13706.19,13706.19,13638.24,13278.77,13225.82,13166.76,13105.87,13049.97,13017.85,13001.43,12975.53,12692.31,12704.9,12718.09,12769.56,12872.11,12939.02,12974.42,12941.73,2020-06-30
BARAJLI,21863.261,MWH,17353.99,17357.99,17357.99,17357.99,17355.09,17352.49,17350.59,17353.19,17199.29,17403.29,17421.29,17440.29,17447.79,17443.59,17443.59,17443.59,17400.09,17278.99,17210.19,17170.29,17409.49,17455.29,17391.4,17351.29,2020-06-30
LİNYİT,10319.732,MWH,4570.0,4570.0,4570.0,4575.0,4578.0,4578.0,4578.0,4577.0,4525.0,4522.0,4516.0,4520.0,4517.0,4514.0,4347.0,4346.0,4410.0,4540.0,4368.0,4367.0,4375.0,4561.0,4581.0,4583.0,2020-06-30
İTHAL KÖMÜR,8996.25,MWH,7930.7,7928.7,7930.7,7930.7,7929.7,7927.7,7929.7,7928.7,7928.7,7486.7,7488.7,7478.7,7477.7,7477.7,7477.7,7477.7,7478.7,7477.2,7477.2,7476.2,7474.2,7474.2,7472.7,7476.7,2020-06-30
AKARSU,7987.166,MWH,3054.93,3032.11,3037.48,3020.54,3061.28,2981.21,3005.64,3039.52,3124.71,3137.75,3144.16,3111.7,3156.33,3174.54,3216.48,3223.29,3237.33,3181.69,3203.35,3245.71,3321.88,3389.99,3336.34,3302.24,2020-06-30
RÜZGAR,7919.881,MWH,2631.55,2428.7,2379.66,2382.01,2457.32,2416.42,2329.38,2233.68,2221.77,2297.06,2492.21,2750.46,2966.51,3180.65,3437.56,3704.59,3935.15,4046.13,4023.25,3933.86,3862.9,3853.77,3720.08,3654.05,2020-06-30
JEOTERMAL,1562.638,MWH,869.7,886.6,902.4,914.1,921.2,930.6,933.1,917.3,888.1,856.4,828.6,803.7,774.6,753.2,739.2,729.6,727.1,734.4,747.4,766.4,788.9,811.7,836.7,853.1,2020-06-30
TAŞ KÖMÜR,844.766,MWH,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,2020-06-30
BİYOKÜTLE,762.086,MWH,452.74,453.94,454.04,451.91,440.71,454.11,457.47,457.57,455.89,458.31,448.7,448.95,458.51,462.71,461.39,462.59,452.45,458.62,459.69,461.29,461.19,436.97,435.06,459.36,2020-06-30
ASFALTİT KÖMÜR,405.0,MWH,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,2020-06-30
GÜNEŞ,179.608,MWH,0.0,0.0,0.0,0.0,0.0,1.8,14.51,49.13,92.92,127.89,151.55,161.29,161.02,160.87,153.83,138.07,99.6,57.89,22.55,3.77,0.0,0.0,0.0,0.0,2020-06-30
ATIK ISI,162.625,MWH,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.2,11.2,11.2,11.2,11.2,11.2,11.4,11.6,14.6,15.6,17.2,18.5,18.1,19.6,2020-06-30
FUEL OİL,158.48,MWH,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2020-06-30
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-30
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-30
