KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25614.594,MWH,13610.99,13626.4,13629.87,13605.89,13650.14,13665.38,13668.98,13591.01,13663.34,13632.58,13436.57,13546.66,13493.6,13497.99,13483.29,13461.71,13482.59,13493.21,13518.19,13570.38,13606.09,13649.28,13687.18,13714.67,2020-07-14
Barajlı,21242.189,MWH,17451.78,17464.78,17477.78,17464.68,17464.48,17463.18,16958.18,16959.48,16802.08,17366.08,17369.98,17356.58,17369.98,17352.82,17287.18,17320.18,17517.48,17533.48,17513.48,17526.28,17597.68,17557.68,17477.68,17431.68,2020-07-14
Linyit,10097.312,MWH,4746.0,4745.0,4726.0,4558.0,4399.0,4399.0,4399.0,4266.0,4256.0,4193.0,4189.0,4252.5,4252.5,4251.5,4248.5,4241.5,4243.5,4245.5,4245.5,4186.5,4201.0,4202.0,4207.0,4208.0,2020-07-14
İthal Kömür,8966.85,MWH,7333.3,7331.3,7334.3,7333.6,7004.3,7002.8,7004.8,7044.5,7041.8,7044.6,7032.6,7029.6,7082.6,7030.6,7079.6,7000.6,7002.6,7011.6,7010.6,7011.6,7009.6,7009.6,6753.6,6754.6,2020-07-14
Rüzgar,7917.849,MWH,5571.44,5482.23,5364.8,5343.88,5285.25,5202.11,5069.38,4916.84,4840.12,4782.23,4648.47,4484.53,4279.18,4240.24,4382.34,4596.19,4777.95,4877.14,4885.4,4834.6,4823.61,4765.23,4555.0,4313.59,2020-07-14
Akarsu,7914.204,MWH,3024.2,2949.05,2976.73,2989.46,2950.42,2985.85,2954.08,2949.37,3100.75,3144.56,3163.62,3105.06,3169.79,3133.43,3205.2,3121.45,3126.21,3094.18,3075.18,3079.79,3081.46,3135.73,3150.07,3062.04,2020-07-14
Güneş,6202.025,MWH,0.0,0.0,0.0,0.0,0.0,1.473,227.683,1140.875,2246.5389999999998,3300.431,4091.8160000000003,4582.174,4775.014,4631.615,4174.952,3498.918,2526.694,1312.3029999999999,175.43300000000002,3.71,0.0,0.0,0.0,0.0,2020-07-14
Jeotermal,1514.688,MWH,861.8,869.2,880.1,888.8,898.8,903.0,907.3,894.6,870.9,844.7,818.6,793.5,766.2,741.1,729.3,717.9,716.21,726.2,742.8,758.5,789.0,810.9,829.0,839.8,2020-07-14
Biyokütle,835.215,MWH,426.24,427.24,427.54,428.64,427.04,427.94,425.8,430.0,430.54,426.71,426.83,427.41,435.03,438.11,437.43,437.56,435.81,436.71,437.04,437.04,433.44,434.81,433.74,432.94,2020-07-14
Taş Kömür,810.766,MWH,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,281.0,286.0,286.0,286.0,2020-07-14
Asfaltit Kömür,405.0,MWH,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,2020-07-14
Atık Isı,362.622,MWH,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.6,21.3,21.7,21.1,20.2,19.9,18.2,15.7,12.2,11.9,11.6,11.6,11.7,12.5,13.1,13.1,13.1,2020-07-14
Fuel Oil,305.93,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2020-07-14
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-14
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-14
