KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25803.86,MWH,12728.68,12763.08,12764.23,12775.84,12690.99,12544.05,11525.75,11514.31,11457.46,11330.84,11285.04,11356.24,11436.82,11425.57,11268.42,11392.55,10815.08,11603.4,12229.57,12281.76,12263.17,12296.35,12315.42,12315.93,2020-05-01
BARAJLI,20822.211,MWH,17568.88,17580.58,17572.58,17525.58,17487.58,17519.21,17517.21,17524.21,17535.11,17532.11,17554.11,17557.11,17566.51,17569.51,17570.51,17531.78,17528.11,17538.88,17534.48,17565.38,17568.38,17564.38,17264.38,17546.38,2020-05-01
LİNYİT,10319.732,MWH,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,2020-05-01
İTHAL KÖMÜR,8996.25,MWH,5783.4,5786.4,5786.4,5785.4,5785.4,5787.4,5769.4,5761.4,5761.4,5761.4,5762.4,5763.4,5764.4,5764.4,5763.4,5763.4,5788.4,5788.4,5813.4,5813.4,5809.4,5808.4,5807.4,5809.4,2020-05-01
AKARSU,7978.946,MWH,4880.49,4874.84,4833.25,4867.51,4900.47,4848.11,4876.6,4892.73,4894.03,4848.16,4906.23,4882.5,4889.74,4869.31,4890.5,4916.58,4920.51,4945.03,5006.74,5069.37,5074.56,5086.92,5099.09,5130.37,2020-05-01
RÜZGAR,7807.981,MWH,925.69,834.89,772.08,737.64,626.68,581.96,533.6,496.19,434.98,410.13,388.97,451.42,574.64,661.92,792.8,943.76,970.38,997.88,928.81,875.07,835.46,837.74,863.76,911.94,2020-05-01
JEOTERMAL,1562.638,MWH,989.2,995.7,1003.0,1005.9,1008.6,1015.4,1017.1,1009.0,995.7,972.9,951.8,934.2,912.1,895.8,881.3,874.2,877.6,886.1,898.5,918.9,936.8,951.4,962.7,975.3,2020-05-01
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-01
BİYOKÜTLE,750.582,MWH,446.44,447.04,448.79,449.99,447.59,448.29,450.25,449.65,450.09,450.46,454.26,453.76,454.96,457.16,458.16,455.46,453.86,453.49,452.4,449.23,449.63,444.95,420.6,424.14,2020-05-01
ASFALTİT KÖMÜR,405.0,MWH,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,2020-05-01
GÜNEŞ,179.608,MWH,0.0,0.0,0.0,0.0,0.0,0.31,7.43,26.77,57.75,90.64,116.63,123.86,122.99,118.21,105.05,85.83,58.87,32.55,8.6,0.5,0.0,0.0,0.0,0.0,2020-05-01
ATIK ISI,162.625,MWH,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,2020-05-01
FUEL OİL,158.48,MWH,25.92,28.82,28.82,28.82,28.82,25.92,25.92,25.82,25.92,25.82,25.82,25.82,25.82,25.82,25.92,25.82,25.92,25.92,28.82,28.82,28.82,28.82,28.82,25.92,2020-05-01
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-01
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-01
