KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26047.64,MWH,12477.87,12492.97,12445.77,12453.37,12458.67,12474.87,13041.27,12337.17,13033.37,12417.37,12417.87,12393.24,12394.07,12391.1,12374.62,12373.27,12375.77,12427.78,12436.67,12465.93,12481.74,12501.51,12474.29,12411.37,2020-03-27
BARAJLI,20670.711,MWH,16912.31,16912.31,16912.31,16912.31,16869.01,16869.01,16869.01,16867.71,16876.11,16898.11,16898.11,16906.51,16904.51,16904.51,16656.11,16657.11,16635.61,16613.61,16607.41,16672.41,16673.41,16673.41,16673.41,16673.41,2020-03-27
LİNYİT,10323.452,MWH,3825.95,3828.95,3828.95,3828.95,3828.95,3828.95,3825.95,3825.95,3825.95,3828.95,3985.95,3985.95,3978.95,3978.95,3975.95,3975.95,3975.95,3978.95,3978.95,3978.95,3978.95,3978.95,3978.95,3976.95,2020-03-27
İTHAL KÖMÜR,8996.25,MWH,6512.5,6513.5,6514.5,6512.5,6511.5,6511.5,6513.5,6527.5,6524.5,6527.92,6529.01,6531.1,6530.22,6524.95,6526.4,6525.11,6526.96,6525.58,6524.33,6527.21,6528.0,6523.22,6509.98,6507.5,2020-03-27
AKARSU,7960.126,MWH,4782.97,4758.77,4714.16,4682.72,4606.62,4592.32,4609.5,4604.91,4735.36,4755.22,4829.45,4851.54,4746.44,4778.74,4761.15,4707.15,4692.77,4796.0,4863.43,4929.02,4941.17,4953.31,4887.47,4887.79,2020-03-27
RÜZGAR,7725.981,MWH,3273.41,3214.84,3141.65,3092.83,3054.68,2971.17,2973.53,2932.23,2978.6,2894.89,2683.91,2650.71,2507.93,2471.37,2464.65,2589.54,2627.63,2711.75,2766.58,2712.24,2679.99,2616.86,2440.26,2250.02,2020-03-27
JEOTERMAL,1562.638,MWH,1025.2,1027.6,1032.3,1033.6,1036.1,1037.4,1037.8,1037.0,1031.8,1022.4,1011.2,1000.7,989.2,980.1,970.0,965.3,962.1,970.3,979.9,992.8,1003.3,1014.0,1017.8,1022.4,2020-03-27
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-27
BİYOKÜTLE,750.582,MWH,428.64,430.34,433.64,435.74,433.44,434.14,436.2,436.7,436.57,436.21,437.94,439.21,442.99,441.16,442.34,443.69,437.86,441.72,440.75,437.58,437.98,435.5,437.78,436.72,2020-03-27
ASFALTİT KÖMÜR,405.0,MWH,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,2020-03-27
GÜNEŞ,174.608,MWH,0.0,0.0,0.0,0.0,0.0,0.0,1.72,14.95,42.75,70.21,93.57,107.88,105.75,101.04,89.02,65.45,41.49,20.29,3.11,0.0,0.0,0.0,0.0,0.0,2020-03-27
ATIK ISI,162.625,MWH,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,9.3,9.3,9.3,9.3,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,2020-03-27
FUEL OİL,158.48,MWH,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,0.5,0.5,2020-03-27
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-27
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-27
