KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25739.23,MWH,13634.81,13568.16,13548.85,13545.32,13541.55,13556.46,13869.33,14410.14,14470.14,14417.89,14393.71,14436.62,14382.0,14408.98,14388.8,14380.7,14390.56,14422.16,14481.47,14496.15,14454.95,14482.11,14462.43,14449.37,2020-12-10
BARAJLI,22868.759,MWH,16067.95,16067.95,16065.45,16065.45,16065.45,16065.45,16029.43,16067.95,16070.35,16085.35,16086.35,16086.35,16086.35,16085.35,16082.35,16082.35,16004.45,15986.45,16014.45,16043.45,15273.6,15271.5,15892.85,15882.85,2020-12-10
LİNYİT,10275.732,MWH,3766.15,3766.15,3766.15,3766.15,3768.15,3768.15,3768.15,3938.15,4088.15,4082.15,4082.15,4072.15,4078.15,4048.15,3908.15,4028.15,4028.15,4033.15,4033.15,4022.15,4032.15,4033.15,4013.15,4033.15,2020-12-10
İTHAL KÖMÜR,9016.25,MWH,8036.0,8034.0,8034.0,8035.0,8021.4,8021.4,8021.4,8055.5,8063.7,8039.0,7759.0,7753.0,7751.0,7750.0,7747.0,7749.0,7746.7,7744.8,7744.8,7462.8,7427.8,7427.8,7428.8,7429.8,2020-12-10
RÜZGAR,8567.074,MWH,4422.32,4570.2,4731.61,4865.72,4854.89,4908.53,4930.28,4925.33,4974.5,4992.1,4985.14,5101.7,5277.96,5433.64,5393.58,5396.68,5447.88,5407.31,5365.8,5274.73,5217.06,5186.49,5224.74,5183.61,2020-12-10
AKARSU,8122.324,MWH,2013.98,1977.21,1916.16,1890.21,1911.66,1899.73,1976.0,1952.65,1998.97,2101.25,2138.36,2094.32,2055.48,2101.82,2083.97,2076.54,2127.39,2188.89,2211.16,2127.08,2125.23,2110.99,2096.07,2116.93,2020-12-10
JEOTERMAL,1650.963,MWH,1067.9,1070.79,1074.7,1076.0,1076.7,1078.0,1079.4,1078.0,1071.5,1063.5,1052.19,1043.0,1034.5,1023.5,1017.7,1013.6,1014.69,1019.79,1030.5,1040.3,1052.2,1057.6,1062.3,1068.4,2020-12-10
BİYOKÜTLE,993.552,MWH,482.24,483.94,484.84,485.54,486.9,484.55,485.1,485.4,494.05,487.94,494.44,497.94,491.44,489.14,490.77,490.01,488.64,491.74,485.66,488.45,483.26,481.17,478.9,476.4,2020-12-10
TAŞ KÖMÜR,844.766,MWH,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,2020-12-10
ASFALTİT KÖMÜR,405.0,MWH,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,2020-12-10
GÜNEŞ,345.115,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,41.72,136.18,199.81,230.89,236.97,241.36,205.25,136.75,48.18,2.12,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10
ATIK ISI,162.625,MWH,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,2020-12-10
FUEL OİL,158.48,MWH,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2020-12-10
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10
