KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26066.1,MWH,14642.54,14640.34,14555.79,13944.29,14550.89,14561.99,14672.93,14751.64,14724.83,14700.84,14679.25,14639.93,14648.51,14619.29,14606.8,14591.17,14602.44,14607.24,14641.95,14689.22,14713.28,14697.19,14711.22,14706.57,2020-02-25
BARAJLI,20637.181,MWH,16356.85,16356.85,16354.75,16347.47,16354.75,16346.79,16355.27,16638.07,16578.97,16564.67,16566.67,16566.67,16621.67,16601.67,16601.67,16567.37,16387.37,16408.75,16315.35,16315.35,16273.35,16090.05,16090.05,16251.35,2020-02-25
LİNYİT,10323.452,MWH,3873.0,3876.0,3936.0,4016.0,4063.0,4063.0,4060.0,4060.0,4060.0,4063.0,4063.0,4063.0,4063.0,4063.0,4060.0,4060.0,4060.0,4063.0,4063.0,4016.0,4016.0,4193.0,4190.0,4305.0,2020-02-25
İTHAL KÖMÜR,8996.25,MWH,6879.55,6879.33,6879.68,6879.68,6890.68,6891.68,6893.15,6881.31,6867.0,6864.99,6864.44,6864.43,6992.96,6995.25,6996.93,6993.03,6992.3,6950.87,6944.41,6943.14,6992.12,6991.16,6991.34,6991.61,2020-02-25
AKARSU,7950.862,MWH,3689.59,3656.18,3620.93,3569.72,3595.17,3555.85,3575.3,3613.82,3701.76,3776.02,3790.98,3849.95,3779.73,3706.09,3724.9,3729.11,3755.86,3791.31,3686.78,3664.96,3608.2,3615.29,3638.58,3598.34,2020-02-25
RÜZGAR,7650.201,MWH,2064.71,2316.33,2469.75,2625.67,2573.69,2563.82,2574.15,2478.2,2230.72,1921.66,1678.46,1523.18,1399.6,1367.08,1400.5,1382.71,1399.48,1388.18,1460.56,1549.23,1698.13,1894.28,2137.79,2378.66,2020-02-25
JEOTERMAL,1562.638,MWH,1018.6,1019.9,1020.3,1022.2,1025.5,1027.9,1027.74,1010.63,997.79,993.77,958.1,954.1,944.9,937.4,934.5,948.0,962.8,959.8,979.0,1002.7,1018.0,1023.23,1029.1,1020.6,2020-02-25
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-25
BİYOKÜTLE,749.413,MWH,411.75,412.85,415.55,416.65,406.75,403.85,403.75,402.85,405.99,409.26,407.06,408.06,409.66,408.26,407.46,407.46,405.96,406.49,406.12,407.05,420.45,406.55,407.85,404.15,2020-02-25
ASFALTİT KÖMÜR,405.0,MWH,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,2020-02-25
GÜNEŞ,174.608,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,19.26,62.43,103.72,116.27,132.15,130.52,126.79,103.7,66.74,25.05,2.1,0.0,0.0,0.0,0.0,0.0,2020-02-25
ATIK ISI,162.625,MWH,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,15.5,14.3,18.2,17.6,20.4,2020-02-25
FUEL OİL,158.48,MWH,3.5,3.5,0.6,0.6,0.6,0.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,2020-02-25
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-25
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-25
