KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25808.74,MWH,9259.19,9261.74,10048.44,10047.94,9999.34,10002.44,11181.64,12103.74,11499.24,11483.64,11440.64,11416.74,11379.24,11363.84,11360.14,11358.14,11358.04,11958.74,11972.64,12114.6,12029.6,12180.2,12179.68,12184.37,2020-04-10
BARAJLI,20822.211,MWH,17397.95,17397.95,17097.95,17097.95,17093.85,17093.85,17089.35,16497.35,17091.55,17121.55,17090.05,17078.05,17136.45,17141.45,17075.33,17002.83,16928.35,16992.35,17086.35,17086.35,17046.25,17110.25,17110.25,17099.25,2020-04-10
LİNYİT,10323.452,MWH,3933.0,3933.0,3933.0,3933.0,3933.0,3933.0,3933.0,3933.0,3984.0,3984.0,3984.0,3984.0,3984.0,3984.0,3984.0,3964.0,3944.0,3984.0,3984.0,3834.0,3854.0,3794.0,4004.0,4004.0,2020-04-10
İTHAL KÖMÜR,8996.25,MWH,2556.3,2556.3,2551.0,2551.0,2573.0,2588.0,2603.0,2614.0,2629.3,2649.0,2672.0,2672.0,2672.0,2672.0,2672.0,2672.0,2672.0,2695.0,2695.3,2695.3,2695.3,2685.3,2685.3,2695.3,2020-04-10
AKARSU,7960.126,MWH,4849.64,4821.78,4835.13,4735.84,4715.48,4686.38,4723.66,4817.51,4907.87,4996.26,4994.0,4998.16,4987.75,4983.16,4967.21,4985.26,5008.68,4950.7,4953.19,5016.9,5075.88,5077.06,5010.47,5011.97,2020-04-10
RÜZGAR,7807.981,MWH,3319.85,3180.12,3030.11,2945.38,2944.49,2896.56,2908.08,2847.66,2741.48,2599.7,2685.18,2852.1,2967.53,3132.97,3318.5,3525.13,3601.99,3559.53,3455.78,3419.12,3406.99,3290.76,3125.43,2907.91,2020-04-10
JEOTERMAL,1562.638,MWH,1019.8,1019.1,1022.7,1026.5,1026.7,1029.7,1014.2,1007.7,998.0,981.0,961.7,946.4,935.2,922.4,933.0,927.7,922.9,928.9,935.6,948.3,963.7,975.2,983.0,988.1,2020-04-10
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-10
BİYOKÜTLE,750.582,MWH,402.47,381.47,384.89,386.57,385.77,387.27,412.15,412.15,412.47,402.26,412.86,402.71,409.91,423.36,416.21,424.36,411.86,422.49,410.42,413.25,413.75,422.95,422.13,410.57,2020-04-10
ASFALTİT KÖMÜR,405.0,MWH,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,2020-04-10
GÜNEŞ,179.608,MWH,0.0,0.0,0.0,0.0,0.0,0.0,3.41,17.61,47.72,76.95,99.49,107.55,115.62,113.29,106.93,80.57,52.66,25.75,5.1,0.0,0.0,0.0,0.0,0.0,2020-04-10
ATIK ISI,162.625,MWH,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,2020-04-10
FUEL OİL,158.48,MWH,2.1,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,2.1,2.1,2020-04-10
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-10
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-10
