KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26047.64,MWH,11494.1,11520.54,11502.87,10578.1,10662.7,10672.67,11283.39,12906.0,12854.65,12832.84,12923.74,12900.12,12891.57,12852.43,12833.21,12822.07,12811.99,12817.94,12832.85,12880.44,12936.28,12963.82,12964.63,12963.75,2020-03-21
BARAJLI,20670.711,MWH,16652.09,16653.09,16651.09,16651.09,16658.69,16659.3,16659.3,16659.6,16624.7,16621.7,16571.7,16581.7,16622.7,16535.2,16535.2,16527.2,16614.6,16621.99,16668.09,16668.09,16627.09,16627.09,16621.09,16577.09,2020-03-21
LİNYİT,10323.452,MWH,3886.45,3888.45,3888.45,3888.45,3888.45,3888.45,3886.45,3886.45,3886.45,3888.45,3888.45,3836.45,3836.45,3836.45,3886.45,3886.45,3886.45,3888.45,3888.45,3888.45,3888.45,3888.45,3698.45,3698.45,2020-03-21
İTHAL KÖMÜR,8996.25,MWH,6406.0,6405.35,6325.35,6248.0,6198.4,6198.75,6078.75,6059.35,6059.35,6066.35,6064.35,6051.35,6685.35,6688.35,6688.35,6689.35,6686.35,6689.35,6688.35,6687.35,6698.35,6694.35,6696.35,6695.35,2020-03-21
AKARSU,7960.126,MWH,4325.02,4410.42,4397.03,4369.96,4268.28,4286.72,4252.89,4252.96,4327.82,4419.93,4403.9,4347.5,4269.65,4264.85,4250.9,4286.35,4377.78,4382.72,4393.23,4432.05,4402.46,4385.22,4397.04,4384.58,2020-03-21
RÜZGAR,7689.481,MWH,2697.96,2464.03,2375.77,2277.66,2072.46,1917.02,1818.76,1650.63,1478.36,1123.76,935.44,869.63,729.82,658.65,620.9,691.82,760.16,785.56,802.27,854.27,885.71,942.31,1009.34,1059.89,2020-03-21
JEOTERMAL,1562.638,MWH,1046.7,1048.3,1051.5,1054.4,1056.4,1058.6,1058.8,1058.5,1054.6,1038.8,1028.3,1017.6,1007.2,996.9,988.6,985.5,983.2,984.2,994.0,1004.3,1011.9,1019.0,1027.4,1032.5,2020-03-21
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-21
BİYOKÜTLE,750.582,MWH,429.53,430.73,430.11,432.51,429.71,432.63,434.29,433.69,436.98,439.3,436.15,437.65,440.15,439.15,440.15,438.2,437.8,440.41,438.24,438.39,438.69,437.09,437.89,435.83,2020-03-21
ASFALTİT KÖMÜR,405.0,MWH,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,2020-03-21
GÜNEŞ,174.608,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.44,10.46,40.29,74.03,97.3,114.49,118.73,115.6,105.22,94.76,73.39,33.55,4.76,0.0,0.0,0.0,0.0,0.0,2020-03-21
ATIK ISI,162.625,MWH,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,12.0,12.0,12.0,12.0,12.0,2020-03-21
FUEL OİL,158.48,MWH,0.6,3.5,0.6,0.6,0.6,0.6,3.5,0.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,2020-03-21
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-21
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-21
