KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25648.536,MWH,12226.26,12230.2,12224.29,12246.34,12248.09,12250.37,12253.56,12320.38,12275.69,12215.91,12213.14,12190.37,12156.23,12134.67,12119.84,12116.44,12182.23,12218.94,12281.49,12308.75,12298.55,12308.82,13100.45,13106.59,2020-10-26
Barajlı,22293.317,MWH,14483.16,14483.16,14395.16,14395.16,14329.14,14329.14,14329.14,14332.14,14374.74,14464.64,14243.64,14250.64,14319.64,14360.64,14360.64,14341.64,14683.32,14817.32,14409.32,14404.32,14572.32,14664.34,14660.44,14635.84,2020-10-26
Linyit,10097.312,MWH,4405.5,4545.5,4604.5,4605.5,4608.5,4583.5,4623.5,4663.5,4640.5,4718.5,4760.5,4760.5,4862.5,5089.5,5035.5,5040.5,5041.5,4879.5,4881.5,4582.5,4586.5,4590.5,4590.5,4591.5,2020-10-26
İthal Kömür,8966.85,MWH,7196.0,7198.0,7198.0,7198.0,7191.3,7190.7,7189.7,7202.4,7200.2,7201.2,7202.2,7205.2,7203.2,7204.2,7011.2,7159.2,7043.5,7043.7,7199.7,7201.7,7200.4,7201.4,7202.4,7202.4,2020-10-26
Rüzgar,8305.354,MWH,820.06,816.59,790.61,811.57,783.34,753.33,713.99,702.74,663.39,574.76,545.93,623.09,748.7,890.07,997.7,1066.83,1054.21,1024.59,917.47,879.55,754.6,702.06,643.29,622.5,2020-10-26
Akarsu,7966.282,MWH,1769.16,1731.91,1705.96,1713.66,1715.53,1672.21,1652.42,1731.72,1749.39,1755.84,1707.49,1700.52,1698.32,1747.53,1733.59,1660.27,1742.13,1840.96,1941.61,2037.17,1973.41,1919.71,1922.96,1948.05,2020-10-26
Güneş,6435.718,MWH,0.0,0.0,0.0,0.0,0.0,0.0,1.225,380.98699999999997,1626.367,2877.513,3959.078,4544.469999999999,4736.234,4516.928,3881.538,2863.125,1567.165,320.47299999999996,0.024,0.0,0.0,0.0,0.0,0.0,2020-10-26
Jeotermal,1556.188,MWH,980.9,988.4,996.1,1001.2,1006.7,1009.0,1012.0,1006.6,978.3,959.3,934.7,910.4,887.1,872.9,853.59,851.8,853.1,867.6,886.2,902.4,922.4,935.5,953.3,962.8,2020-10-26
Biyokütle,936.087,MWH,457.99,459.19,460.39,461.39,461.99,462.05,461.75,459.95,450.86,459.48,461.93,461.43,461.03,461.13,461.03,461.99,456.17,458.82,457.12,456.15,456.52,453.52,451.65,449.69,2020-10-26
Taş Kömür,810.766,MWH,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,2020-10-26
Asfaltit Kömür,405.0,MWH,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,2020-10-26
Atık Isı,369.622,MWH,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,2020-10-26
Fuel Oil,305.93,MWH,3.5,0.5,0.5,0.5,0.5,0.5,0.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,2020-10-26
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-26
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-26
