KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25643.997,MWH,13542.92,13557.93,13485.88,13472.65,13097.64,13040.99,13054.46,13252.1,13747.95,13684.57,13653.56,13011.77,12956.69,12913.8,12890.04,12872.96,12866.31,13532.77,13592.36,13640.73,13483.0,13532.98,13541.65,13562.74,2020-09-22
Barajlı,21853.857,MWH,14584.84,14587.84,14587.84,14587.84,14587.84,14587.84,14587.84,14584.84,14106.24,14340.24,14340.24,14580.24,14646.24,14475.24,14481.24,14590.24,14579.24,14823.24,14762.24,15033.84,15152.84,15152.84,15148.84,15103.84,2020-09-22
Linyit,10097.312,MWH,3600.1,3600.1,3378.1,3383.1,3384.1,3606.1,3607.1,3757.1,3752.1,3770.1,3875.1,3882.6,3596.6,3530.6,3581.6,3580.6,3584.6,3587.6,3592.6,3593.6,3603.6,3606.6,3607.6,3567.6,2020-09-22
İthal Kömür,8966.85,MWH,7484.8,7486.8,7485.8,7523.8,7524.8,7524.8,7528.0,7497.8,7499.8,7498.3,7501.3,7498.3,7487.3,7489.3,7488.3,7487.3,7487.3,7487.3,7486.3,7486.3,7488.3,7358.3,7356.3,7485.3,2020-09-22
Rüzgar,8065.683,MWH,3559.83,3427.76,3353.6,3242.17,3189.69,3107.3,3049.51,2874.25,2604.14,2406.08,2224.8,2024.0,1850.43,1918.88,1968.96,2166.38,2394.37,2583.56,2639.49,2677.44,2683.81,2494.51,2220.52,1875.6,2020-09-22
Akarsu,7934.38,MWH,1995.86,1978.55,1998.32,1993.76,1972.68,1973.75,2027.95,2072.94,2128.37,2045.13,2029.98,2057.42,2110.85,2067.35,2110.23,2160.68,2201.83,2180.46,2122.12,2128.85,2117.07,2124.85,2166.23,2173.73,2020-09-22
Güneş,6348.192,MWH,0.0,0.0,0.0,0.0,0.0,0.0,16.183,651.027,2003.1439999999998,3249.2000000000003,4194.929,4751.59,4960.6359999999995,4818.16,4324.521000000001,3479.666,2299.375,930.2009999999999,56.596000000000004,0.0,0.0,0.0,0.0,0.0,2020-09-22
Jeotermal,1514.688,MWH,913.6,918.7,926.5,934.91,939.3,946.0,946.7,947.11,934.01,907.7,886.9,861.9,837.5,815.7,803.61,794.2,790.6,811.4,827.1,851.4,872.4,889.3,899.4,909.4,2020-09-22
Biyokütle,867.547,MWH,429.48,432.08,434.58,435.48,435.28,436.34,436.24,435.84,440.78,416.62,421.32,420.47,421.37,421.17,420.0,442.53,440.23,436.01,438.56,436.84,436.41,434.84,434.64,434.64,2020-09-22
Taş Kömür,810.766,MWH,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,2020-09-22
Asfaltit Kömür,405.0,MWH,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,2020-09-22
Atık Isı,369.622,MWH,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,15.5,14.7,17.7,16.7,19.2,19.8,2020-09-22
Fuel Oil,305.93,MWH,3.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2020-09-22
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-22
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-22
