KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25631.414,MWH,13775.01,13595.8,13513.41,13538.25,13536.03,13542.14,13528.45,13607.64,13572.04,13488.68,13181.12,13103.9,13092.17,13081.43,13066.17,13040.2,13034.76,13063.07,13084.22,13133.27,13260.44,13328.25,13354.77,13381.57,2020-08-26
Barajlı,21853.857,MWH,17084.79,17084.79,17084.79,17084.79,17080.79,17080.79,17080.79,17037.79,17078.77,16901.77,16901.77,16961.77,16959.47,16873.17,16996.82,17007.67,16952.77,16916.77,16876.54,16752.54,16950.79,17152.79,16919.79,17103.79,2020-08-26
Linyit,10097.312,MWH,3753.0,3698.0,3706.0,3711.0,3711.0,3720.0,3755.0,3755.0,3625.0,3403.0,3397.0,3839.0,3847.0,3849.0,3849.0,3846.5,3846.5,3847.5,3849.0,3849.0,3851.0,3854.0,3854.0,3854.0,2020-08-26
İthal Kömür,8966.85,MWH,8099.3,8101.3,8102.3,8102.3,8101.3,8101.3,7751.3,7761.3,7712.3,7709.3,7723.3,8108.3,8104.3,8103.3,8103.3,8105.3,8104.3,8103.3,8100.3,8100.3,8101.3,8100.3,8098.3,8099.3,2020-08-26
Rüzgar,7995.641,MWH,1421.05,1409.54,1539.31,1657.93,1905.36,2073.62,2260.0,2399.03,2369.65,2387.31,2397.22,2348.53,2264.98,2364.33,2596.53,2879.22,3085.74,3259.67,3274.77,3240.48,3314.05,3254.02,3176.94,2957.72,2020-08-26
Akarsu,7925.01,MWH,2514.61,2472.71,2470.76,2437.86,2418.47,2438.43,2432.87,2443.83,2433.59,2451.35,2465.32,2487.65,2462.74,2482.25,2456.37,2495.7,2500.01,2545.34,2533.14,2596.2,2608.73,2671.13,2594.91,2559.75,2020-08-26
Güneş,6265.949,MWH,0.0,0.0,0.0,0.0,0.0,0.01,29.711000000000002,701.476,1932.732,3123.4709999999995,4072.773,4692.411,4956.179,4845.212,4333.281000000001,3530.073,2422.738,1217.673,221.686,0.2,0.0,0.0,0.0,0.0,2020-08-26
Jeotermal,1514.688,MWH,853.0,864.8,878.0,886.4,896.3,900.4,904.8,898.3,870.6,841.2,807.7,784.1,752.7,734.3,722.2,710.0,707.6,713.0,729.0,751.5,773.2,793.3,815.3,835.3,2020-08-26
Biyokütle,836.215,MWH,413.59,413.29,413.69,410.9,414.89,414.05,415.55,416.25,422.32,422.64,423.79,423.34,418.54,423.64,422.94,418.14,425.51,426.41,426.31,421.99,424.76,422.19,419.15,417.75,2020-08-26
Taş Kömür,810.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-26
Asfaltit Kömür,405.0,MWH,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,2020-08-26
Atık Isı,369.622,MWH,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,16.9,14.0,10.9,10.9,9.5,9.3,9.3,9.2,9.1,9.1,9.1,9.1,2020-08-26
Fuel Oil,305.93,MWH,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2020-08-26
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-26
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-26
