KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25733.47,MWH,15024.41,14966.15,14813.52,14757.42,14973.62,14976.82,15025.52,15060.48,15067.74,15044.46,15003.33,14996.93,14954.54,14925.77,14906.41,14896.24,14906.24,14923.85,14974.19,14993.9,14907.28,14923.67,14927.04,14941.65,2020-12-24
BARAJLI,22935.719,MWH,16805.39,16805.39,16686.99,16686.99,16592.3,16590.3,16687.29,16689.69,16730.97,16706.97,16664.37,16729.37,16834.77,16834.77,16860.97,16808.27,16739.27,16969.27,16969.27,16912.97,16894.97,16892.67,16892.67,16898.08,2020-12-24
LİNYİT,10298.332,MWH,4330.15,4224.15,4223.15,4224.15,4224.15,4224.15,4224.15,4554.15,4554.15,4554.15,4553.15,4555.15,4555.15,4725.15,4676.15,4465.15,4465.15,4460.15,4461.15,4529.15,4600.15,4428.15,4390.15,4417.15,2020-12-24
İTHAL KÖMÜR,9016.25,MWH,8027.2,8021.3,8019.9,8018.9,8023.9,8023.9,8023.9,8040.2,8040.6,7641.3,7442.3,7447.6,7443.6,7444.6,7443.6,7442.6,7437.6,7434.6,7438.6,7439.6,7437.6,7437.6,7438.6,7438.6,2020-12-24
RÜZGAR,8719.234,MWH,1501.14,1495.36,1513.2,1574.05,1646.4,1670.46,1723.07,1759.58,1825.72,1795.78,1700.93,1633.84,1528.3,1424.91,1414.15,1380.5,1407.46,1560.32,1873.95,2105.54,2313.07,2580.84,2811.29,2980.89,2020-12-24
AKARSU,8128.679,MWH,2152.43,2141.82,2034.62,1993.26,2010.51,2006.73,2066.17,2050.78,2093.73,2178.06,2271.42,2244.51,2188.66,2147.28,2170.59,2179.31,2231.8,2315.26,2275.88,2243.36,2262.36,2216.15,2247.75,2209.89,2020-12-24
JEOTERMAL,1686.263,MWH,1084.0,1086.3,1090.6,1091.4,1092.0,1092.7,1081.1,1063.6,1033.8,1027.9,1022.2,1016.1,1017.4,1010.2,1025.8,1027.9,1027.9,1031.4,1039.7,1049.1,1075.7,1085.2,1087.7,1075.1,2020-12-24
BİYOKÜTLE,1034.529,MWH,485.61,486.91,488.91,488.47,488.97,488.64,488.04,490.54,497.08,488.25,487.65,486.65,488.95,491.48,491.85,483.89,487.31,485.51,503.4,503.84,499.94,498.64,503.67,502.27,2020-12-24
TAŞ KÖMÜR,844.766,MWH,141.0,141.0,141.0,113.0,113.0,113.0,117.0,141.0,141.0,101.0,141.0,101.0,101.0,141.0,141.0,141.0,141.0,127.0,141.0,141.0,128.0,141.0,141.0,141.0,2020-12-24
GÜNEŞ,405.548,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,30.04,123.04,200.82,242.28,254.33,250.94,220.85,157.19,65.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-24
ASFALTİT KÖMÜR,405.0,MWH,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,2020-12-24
ATIK ISI,162.625,MWH,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,2020-12-24
FUEL OİL,158.48,MWH,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2020-12-24
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-24
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-24
