KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25808.74,MWH,14064.43,14076.83,14082.19,14059.68,14063.1,14038.68,13989.16,13977.08,13370.51,12709.2,12654.63,13213.78,13176.05,13155.24,13146.88,13142.4,13142.1,13115.71,12338.29,13267.21,11906.27,11925.2,11894.5,11902.8,2020-04-14
BARAJLI,20822.211,MWH,17076.55,17076.55,17076.55,17076.55,17076.55,17077.18,17077.18,17077.18,16912.78,16920.78,16942.78,16993.78,17117.68,17106.68,17101.68,17090.68,17102.68,17125.25,17128.95,17128.95,17087.45,17087.45,17087.45,17076.45,2020-04-14
LİNYİT,10323.452,MWH,3422.0,3422.0,3422.0,3422.0,3422.0,3422.0,3419.0,3419.0,3419.0,3407.0,3407.0,3382.0,3232.0,3232.0,3053.0,3053.0,3053.0,3051.0,3051.0,3051.0,3051.0,3051.0,3051.0,3238.0,2020-04-14
İTHAL KÖMÜR,8996.25,MWH,3985.7,3981.7,3977.7,3977.7,3976.7,3976.7,3976.4,3977.4,3974.7,3955.9,3952.9,3954.2,3955.9,3959.9,3961.9,3962.9,3958.9,3956.9,3958.9,3967.2,3976.5,3994.0,3996.0,3996.7,2020-04-14
AKARSU,7975.49,MWH,4456.66,4458.84,4426.83,4422.23,4431.32,4382.72,4381.97,4330.01,4433.96,4490.72,4514.07,4536.25,4588.11,4570.74,4561.73,4540.36,4574.05,4588.3,4603.25,4680.89,4742.79,4722.32,4697.11,4688.33,2020-04-14
RÜZGAR,7807.981,MWH,921.12,988.87,1075.1,1208.96,1334.91,1476.06,1677.35,1793.46,1815.34,1784.45,1869.91,2067.53,2397.83,2898.46,3364.24,3720.08,3939.68,4032.84,3996.52,4006.49,4005.11,4032.8,4026.42,3963.99,2020-04-14
JEOTERMAL,1562.638,MWH,1001.5,1006.9,1012.0,1015.7,1017.3,1018.3,1018.5,1005.8,984.6,967.6,947.7,927.2,909.1,898.9,893.2,904.0,903.5,907.9,917.3,930.5,952.6,971.1,981.8,988.8,2020-04-14
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-14
BİYOKÜTLE,750.582,MWH,426.24,428.24,429.94,431.34,428.44,429.94,432.5,431.3,433.24,433.51,422.72,424.01,410.41,411.81,412.71,413.81,436.01,430.84,429.47,428.3,431.75,433.5,432.4,431.64,2020-04-14
ASFALTİT KÖMÜR,405.0,MWH,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,2020-04-14
GÜNEŞ,179.608,MWH,0.0,0.0,0.0,0.0,0.0,0.03,7.02,39.27,93.16,144.09,165.37,169.45,169.49,164.12,158.44,142.97,95.76,43.37,8.63,0.1,0.0,0.0,0.0,0.0,2020-04-14
ATIK ISI,162.625,MWH,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,12.8,11.7,14.0,13.2,15.0,16.3,2020-04-14
FUEL OİL,158.48,MWH,30.32,30.32,30.32,27.42,27.42,27.42,27.32,27.32,30.32,27.42,27.32,27.42,27.32,27.32,27.32,27.42,27.32,27.32,27.32,27.42,30.32,27.42,27.42,27.42,2020-04-14
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-14
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-14
