KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25643.997,MWH,13411.75,13424.17,13418.54,13374.1,13352.99,13328.83,13331.5,13344.49,13328.03,13307.61,13226.91,13136.93,13084.3,13121.86,13098.89,13102.55,13106.09,12925.91,12976.15,13021.98,13114.17,13174.24,13207.28,13202.58,2020-09-15
Barajlı,21853.857,MWH,15153.65,15153.65,15153.65,15153.65,15153.65,15153.65,15149.65,15153.65,15013.65,15013.65,15013.65,15016.65,15036.65,15036.65,14973.65,15088.65,15088.65,15084.65,14922.65,15107.65,14975.65,14975.65,15106.65,15096.65,2020-09-15
Linyit,10097.312,MWH,4270.1,4270.1,4051.1,4053.1,4057.1,4240.1,4279.1,4279.1,4278.1,4233.1,4230.1,4353.6,4063.6,4058.6,4013.6,4009.6,4028.6,4027.6,3993.6,3999.6,4005.6,4028.6,3951.6,4012.6,2020-09-15
İthal Kömür,8966.85,MWH,7938.0,7939.0,7941.0,7940.0,7940.0,7938.0,7938.0,7945.7,7908.7,7909.7,7916.7,7917.7,7917.7,7915.7,7914.7,7912.7,7912.0,7911.0,7912.0,7910.0,7914.7,7913.7,7911.7,7912.7,2020-09-15
Rüzgar,8053.233,MWH,4580.65,4531.59,4504.22,4477.96,4505.81,4486.54,4412.53,4268.05,4058.19,3880.86,3738.36,3626.26,3568.86,3625.89,3828.78,4086.25,4410.24,4629.0,4816.97,4984.32,4994.31,4925.26,4772.49,4602.41,2020-09-15
Akarsu,7934.38,MWH,2086.42,2064.83,2074.24,2001.5,1938.98,1966.19,1949.25,1942.84,2030.93,2142.54,2123.28,2145.54,2032.79,2021.49,2060.84,2063.39,2088.61,2170.9,2212.99,2187.02,2209.64,2128.23,2122.0,2147.73,2020-09-15
Güneş,6337.912,MWH,0.0,0.0,0.0,0.0,0.0,0.0,21.564999999999998,699.263,2070.9359999999997,3331.035,4277.157,4843.559,5062.969,4954.764999999999,4489.111,3655.125,2476.365,1087.346,97.769,0.0,0.0,0.0,0.0,0.0,2020-09-15
Jeotermal,1514.688,MWH,870.3,883.2,893.0,899.5,906.9,914.5,915.5,911.8,895.0,863.0,832.1,803.2,775.9,744.7,730.7,730.8,730.3,737.8,760.8,785.2,808.9,830.1,844.0,858.2,2020-09-15
Biyokütle,862.735,MWH,424.4,427.05,427.55,429.65,430.75,429.01,429.71,429.21,428.5,429.89,431.74,433.44,433.19,437.04,420.69,418.25,410.8,414.98,418.35,415.46,416.66,415.71,416.56,437.96,2020-09-15
Taş Kömür,810.766,MWH,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,266.0,266.0,266.0,266.0,266.0,266.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,2020-09-15
Asfaltit Kömür,405.0,MWH,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,2020-09-15
Atık Isı,369.622,MWH,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,9.0,9.0,9.0,8.9,12.3,11.0,14.0,13.0,16.0,16.6,2020-09-15
Fuel Oil,305.93,MWH,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2020-09-15
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-15
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-15
