KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25631.817,MWH,13881.43,13901.32,13925.77,13944.73,13984.2,13992.4,13991.35,13928.78,13949.63,13873.83,13763.86,13684.11,13606.52,12816.88,12825.95,12996.25,13287.85,13555.15,13620.7,13891.55,13811.88,13873.21,13915.71,13937.8,2020-09-03
Barajlı,21853.857,MWH,16609.41,16609.41,16609.41,16609.41,16605.41,16605.41,16605.41,16609.41,16585.41,16654.41,16652.41,16652.41,16738.43,16738.43,16790.43,16790.43,16984.45,16999.45,16997.45,16424.43,16473.43,16473.43,16916.43,14556.45,2020-09-03
Linyit,10097.312,MWH,4521.0,4519.0,4519.0,4519.0,4513.0,4141.0,4121.0,4321.0,4331.0,4295.0,4289.0,4337.0,4404.0,4403.0,4401.0,4400.0,3990.0,3724.0,3679.0,3968.0,3737.0,3738.0,3755.0,3757.0,2020-09-03
İthal Kömür,8966.85,MWH,7967.0,7957.0,7958.0,7960.0,7964.0,7962.0,7964.0,7954.5,7954.5,7953.8,7949.0,7961.0,7961.0,7954.0,7955.0,7956.0,7958.0,7948.0,7955.0,7954.0,7952.0,7953.0,7952.0,7955.0,2020-09-03
Rüzgar,8010.833,MWH,793.61,742.41,641.09,626.07,649.2,636.35,686.69,651.9,605.01,530.68,497.93,461.64,451.65,534.06,675.71,819.27,968.03,1089.71,1098.66,1057.31,986.04,863.26,768.65,679.31,2020-09-03
Akarsu,7927.78,MWH,2208.07,2230.45,2213.75,2193.94,2098.88,2105.65,2101.84,2159.03,2214.83,2203.45,2225.85,2242.97,2259.56,2231.16,2253.15,2206.77,2212.7,2227.39,2241.1,2248.84,2259.19,2215.3,2260.81,2205.9,2020-09-03
Güneş,6291.349,MWH,0.0,0.0,0.0,0.0,0.0,0.03,25.766,718.576,2046.281,3244.366,4072.6910000000003,4621.223,4857.2880000000005,4785.206,4391.59,3634.98,2579.955,1272.185,186.045,0.0,0.0,0.0,0.0,0.0,2020-09-03
Jeotermal,1514.688,MWH,826.2,838.5,851.5,863.1,868.7,876.8,877.7,868.0,850.0,820.1,787.4,752.7,717.1,688.1,672.5,669.3,673.7,689.6,710.6,738.81,763.71,787.2,807.3,826.2,2020-09-03
Biyokütle,839.217,MWH,429.92,434.32,434.32,433.92,433.32,433.38,430.93,429.13,432.24,434.71,440.21,440.67,438.3,440.5,438.25,411.37,408.67,436.67,436.25,435.08,435.18,435.98,435.48,433.98,2020-09-03
Taş Kömür,810.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,2020-09-03
Asfaltit Kömür,405.0,MWH,287.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,2020-09-03
Atık Isı,369.622,MWH,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,2020-09-03
Fuel Oil,305.93,MWH,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3.5,3.5,3.5,3.5,2020-09-03
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-03
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-03
