KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25803.764,MWH,13323.03,13352.07,13354.53,13312.99,13386.34,13351.78,13348.48,12530.53,12462.34,12416.29,12357.52,12322.43,12297.3,12270.25,12255.24,12258.72,13064.39,13076.81,13105.5,13146.17,13233.48,13269.77,13292.97,13309.34,2020-06-17
BARAJLI,21662.561,MWH,17087.19,17093.19,17095.19,17091.99,16899.47,16910.27,16978.49,16755.89,16813.99,17165.99,17115.99,17132.79,17141.99,17103.29,17079.69,17125.79,17174.89,17244.89,17182.89,17161.79,17129.79,17230.59,17146.59,17131.69,2020-06-17
LİNYİT,10319.732,MWH,5075.15,4896.15,4898.15,4898.15,4913.15,4713.15,4713.15,4763.15,4937.15,4947.15,4875.15,4702.15,4758.15,4755.15,4715.15,4711.15,4710.15,4894.15,4710.15,4712.15,4763.15,4730.15,4734.15,4734.15,2020-06-17
İTHAL KÖMÜR,8996.25,MWH,7485.3,7335.3,7336.3,7336.3,7986.3,7986.3,7986.3,7970.3,7970.3,7971.3,7971.3,7970.3,7970.3,7969.3,7968.3,7969.3,7969.3,7968.3,7969.3,7970.3,7969.3,7969.3,7969.3,7970.3,2020-06-17
AKARSU,7987.166,MWH,3758.57,3665.72,3664.28,3632.24,3562.59,3605.51,3613.48,3610.52,3641.82,3723.95,3686.0,3749.94,3729.47,3735.57,3686.49,3699.72,3747.66,3835.46,3868.86,3855.37,3941.09,3911.97,3896.32,3867.23,2020-06-17
RÜZGAR,7872.881,MWH,1411.56,1328.18,1294.05,1239.72,1212.54,1170.74,1159.42,1061.02,1008.04,991.21,1029.42,1173.69,1348.44,1490.0,1635.43,1790.8,1897.85,1892.74,1818.79,1633.67,1487.53,1295.09,1179.02,1069.02,2020-06-17
JEOTERMAL,1562.638,MWH,883.8,891.0,897.4,905.3,909.1,914.6,915.6,903.2,879.6,841.4,817.4,794.7,775.0,756.71,748.6,749.9,755.6,759.9,773.3,791.3,807.2,827.8,850.1,867.9,2020-06-17
TAŞ KÖMÜR,844.766,MWH,143.0,143.0,143.0,125.0,115.0,100.0,143.0,143.0,143.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,2020-06-17
BİYOKÜTLE,762.086,MWH,459.31,458.21,458.63,460.41,458.41,461.61,458.09,458.39,459.93,460.57,458.4,461.07,459.6,459.87,462.6,461.9,451.03,455.62,456.69,454.32,457.82,459.19,457.33,455.13,2020-06-17
ASFALTİT KÖMÜR,405.0,MWH,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,2020-06-17
GÜNEŞ,179.608,MWH,0.0,0.0,0.0,0.0,0.01,1.82,17.36,55.02,99.42,134.65,155.23,163.76,163.34,159.1,150.3,130.21,97.26,59.01,22.47,4.18,0.0,0.0,0.0,0.0,2020-06-17
ATIK ISI,162.625,MWH,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,7.7,7.7,7.7,7.7,7.7,6.3,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2020-06-17
FUEL OİL,158.48,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-17
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-17
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-17
