KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25733.47,MWH,11785.26,11543.23,11529.59,11530.16,11532.93,11559.99,12701.89,12932.46,13373.55,13291.82,13508.72,13617.73,13678.75,13665.81,13667.2,13653.01,13734.76,13762.27,13837.64,13857.91,13794.96,13809.85,13816.86,13553.56,2020-12-30
BARAJLI,23015.719,MWH,16745.72,16748.22,16748.22,16748.22,16748.22,16780.22,16780.22,16780.22,16713.62,16725.02,16675.42,16647.12,16644.72,16633.22,16635.62,16659.92,16879.92,16921.92,16921.92,16874.62,16851.62,16851.62,16851.62,16849.32,2020-12-30
LİNYİT,10298.332,MWH,5557.15,5579.15,5606.15,5634.15,5654.15,5671.15,5671.15,5668.15,5668.15,5638.15,5562.15,5563.15,5438.15,5287.15,5287.15,5286.15,5252.15,5407.15,5408.15,5411.15,5420.15,5450.15,5450.15,5450.15,2020-12-30
İTHAL KÖMÜR,9016.25,MWH,7948.2,7944.3,7944.3,7943.5,7944.5,7943.5,7943.3,7944.3,7963.2,7930.8,7971.8,7930.8,7928.8,7967.8,7968.8,7968.8,7970.4,7969.4,7971.4,7972.4,7968.8,7968.8,7968.8,7967.8,2020-12-30
RÜZGAR,8800.165,MWH,4104.43,3990.09,3913.8,3864.69,3787.52,3810.23,3829.77,3877.41,3937.74,3912.75,3761.22,3647.24,3789.74,3838.74,3859.91,3714.26,3562.3,3487.0,3535.76,3624.77,3727.37,3760.64,3854.92,3922.41,2020-12-30
AKARSU,8135.034,MWH,1890.03,1874.55,1795.79,1746.26,1740.78,1744.61,1775.95,1780.47,1926.5,2066.69,2162.62,2155.18,2122.96,2020.32,2000.17,1972.84,2010.6,2064.95,2065.43,2094.67,2142.0,1995.96,1973.04,1900.95,2020-12-30
JEOTERMAL,1716.263,MWH,1072.0,1077.0,1081.0,1081.0,1082.6,1082.6,1081.49,1082.6,1084.1,1080.5,1065.7,1056.3,1047.4,1041.49,1037.4,1039.8,1042.2,1045.6,1053.6,1061.4,1067.0,1061.5,1069.9,1074.3,2020-12-30
BİYOKÜTLE,1051.691,MWH,488.8,491.7,491.7,490.6,489.5,489.17,490.97,490.67,496.47,494.04,488.84,496.04,494.5,493.13,483.9,483.13,481.46,484.36,482.19,479.43,484.13,476.67,482.7,481.3,2020-12-30
TAŞ KÖMÜR,844.766,MWH,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,2020-12-30
GÜNEŞ,412.408,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,35.01,142.07,242.89,289.98,303.58,295.2,254.56,181.71,72.62,4.78,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-30
ASFALTİT KÖMÜR,405.0,MWH,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,2020-12-30
ATIK ISI,162.625,MWH,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.2,8.5,7.8,7.8,7.8,7.8,7.8,7.8,2020-12-30
FUEL OİL,158.48,MWH,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2020-12-30
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-30
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-30
