KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25648.536,MWH,12199.87,12123.95,12129.21,12140.09,12143.37,12158.7,12459.83,12914.44,13349.93,13308.94,13271.84,13287.34,13226.3,13210.07,13244.77,13267.83,13275.43,13287.14,13367.8,13383.74,13390.81,13410.46,13021.28,12998.33,2020-11-06
Barajlı,22297.977,MWH,14059.59,14059.59,14059.59,14059.59,14059.59,14059.59,14059.59,14059.59,13966.49,13815.49,13945.49,13948.49,13920.99,13920.99,13995.99,14006.99,14241.67,14324.15,14322.65,14304.17,14287.17,14283.17,14280.57,14280.57,2020-11-06
Linyit,10097.312,MWH,4378.15,4377.15,4436.15,4378.15,4378.15,4378.15,4378.15,4377.15,4567.15,4412.15,4411.15,4415.15,4414.15,4386.15,4384.15,4384.15,4389.15,4390.15,4325.15,4345.15,4418.15,4536.15,4526.15,4517.15,2020-11-06
İthal Kömür,8986.85,MWH,7959.9,7958.9,7960.9,7956.9,7956.5,7955.5,7954.5,7949.5,7949.5,7951.5,7952.5,7958.9,7955.9,7954.9,7955.9,7952.9,7956.5,7957.5,7955.5,7956.5,7956.5,7954.5,7954.5,7842.5,2020-11-06
Rüzgar,8352.752,MWH,6132.98,6133.42,6163.06,6163.21,6173.89,6170.42,6162.67,6084.09,6032.44,6020.18,6072.17,6129.93,6156.94,6163.81,6149.08,6113.97,6038.73,5967.19,5976.5,5953.03,5878.68,5765.12,5639.78,5512.09,2020-11-06
Akarsu,8031.134,MWH,1940.4,1880.62,1787.8,1807.8,1783.6,1815.98,1868.92,1919.17,2109.13,2170.69,2285.41,2331.05,2337.01,2374.58,2405.06,2425.32,2369.36,2375.16,2376.37,2423.41,2455.29,2376.97,2320.11,2299.58,2020-11-06
Güneş,6459.143,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.055,156.25300000000001,1062.541,2053.444,2869.498,3338.5930000000003,3484.1659999999997,3317.7580000000003,2830.714,2087.4230000000002,1132.395,163.149,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-06
Jeotermal,1579.22,MWH,994.9,988.4,991.8,993.2,993.0,993.0,994.9,1002.9,1019.3,1007.6,994.9,979.9,965.7,955.2,945.7,942.1,945.3,953.69,962.9,978.5,989.7,997.9,1006.6,1010.8,2020-11-06
Biyokütle,1011.861,MWH,455.99,462.19,462.49,462.69,463.49,464.95,469.15,469.05,474.49,480.86,475.11,471.21,473.91,473.81,470.08,463.86,462.93,463.83,466.33,465.07,464.62,460.72,459.35,456.59,2020-11-06
Taş Kömür,810.766,MWH,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,141.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,2020-11-06
Asfaltit Kömür,405.0,MWH,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,2020-11-06
Atık Isı,369.622,MWH,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,2020-11-06
Fuel Oil,305.93,MWH,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2020-11-06
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-06
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-06
