KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25614.594,MWH,13316.62,13337.96,13346.73,13358.89,13284.83,13267.08,13282.86,13261.43,13301.44,12943.1,12893.4,12863.29,12828.87,12811.12,12802.77,12821.55,12840.33,12863.65,12880.17,12918.87,13107.37,13162.85,13189.04,13289.13,2020-07-08
Barajlı,21242.189,MWH,17442.56,17443.86,17443.86,17509.88,17505.36,17497.36,17495.36,17482.16,17128.76,17093.98,17268.68,17120.98,17090.68,17118.68,17110.88,17110.88,17043.18,17323.18,17450.18,17450.18,17298.88,17312.88,17248.88,17463.86,2020-07-08
Linyit,10097.312,MWH,4310.15,4197.15,4198.15,4201.15,4207.15,4208.15,4208.15,4207.15,4333.15,4325.15,4319.15,4317.15,4315.15,4314.15,4313.15,4310.15,4256.15,4253.15,4253.15,4255.15,4262.15,4265.15,4271.15,4278.15,2020-07-08
İthal Kömür,8966.85,MWH,8108.7,8109.7,8109.7,8106.7,8117.7,7977.7,7979.7,7971.1,7973.1,7990.1,7991.1,8128.7,8120.7,8119.7,8118.7,8120.7,8112.7,8109.7,8107.7,8107.7,7783.7,7782.7,7781.7,7782.7,2020-07-08
Rüzgar,7917.849,MWH,2829.43,3111.43,3542.87,3829.11,4237.86,4479.7,4543.94,4625.9,4621.68,4584.72,4664.11,4773.89,4805.02,4918.48,5033.53,5195.47,5261.39,5355.33,5365.1,5286.9,5158.02,5135.25,5069.52,4925.51,2020-07-08
Akarsu,7914.204,MWH,2864.46,2862.05,2850.96,2789.52,2793.62,2791.4,2840.26,2832.54,2908.37,2916.48,2951.57,3009.53,3040.84,2999.77,3049.92,3001.72,3017.71,2983.54,2991.85,3009.42,3052.77,3098.71,3131.65,3126.92,2020-07-08
Güneş,6190.957,MWH,0.0,0.0,0.0,0.0,0.0,1.587,228.805,1084.249,2089.46,3003.758,3783.516,4210.754,4317.822,4107.657,3705.147,3029.2360000000003,2197.1949999999997,1175.104,164.804,3.09,0.0,0.0,0.0,0.0,2020-07-08
Jeotermal,1514.688,MWH,799.2,807.5,814.9,824.6,830.4,839.7,840.4,828.3,802.2,775.3,750.7,722.8,696.9,677.0,662.5,655.1,656.9,672.8,694.0,713.1,732.4,752.5,775.5,790.7,2020-07-08
Biyokütle,835.215,MWH,417.64,420.04,422.31,422.34,420.64,420.14,412.87,412.57,411.84,417.68,421.07,420.88,426.81,435.18,435.51,435.41,431.38,430.54,417.45,418.71,428.57,426.91,426.04,425.74,2020-07-08
Taş Kömür,810.766,MWH,286.0,286.0,286.0,286.0,286.0,0.0,0.0,0.0,143.0,286.0,286.0,286.0,286.0,286.0,257.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,2020-07-08
Asfaltit Kömür,405.0,MWH,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,2020-07-08
Atık Isı,362.622,MWH,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,2020-07-08
Fuel Oil,305.93,MWH,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2020-07-08
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-08
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-08
